institute_id,institute_name,city,state,score,rank,ranking_category,nirf_year
IR-C-C-20729,"M S Ramaiah College of Arts, Science, and Commerce",Bengaluru,Karnataka,53.88,62,College,2021
IR-C-C-11708,Sacred Heart College,Ernakulam,Kerala,53.63,63,College,2021
IR-C-C-8169,"St. Thomas College, Thrissur",Thrissur,Kerala,53.61,64,College,2021
IR-C-C-35832,"Jamal Mohamed College, Tiruchirappalli",Tiruchirappalli,Tamil Nadu,53.55,65,College,2021
IR-C-C-36579,Ayya Nadar Janaki Ammal College,Sivakasi,Tamil Nadu,53.42,66,College,2021
IR-C-C-41173,St. Xavier's College,Palayamkottai,Tamil Nadu,53.22,67,College,2021
IR-C-C-6365,Indraprastha College for Women,Delhi,Delhi,53.18,68,College,2021
IR-C-C-8010,St. Joseph's College,Kozhikode,Kerala,53.13,69,College,2021
IR-C-C-6366,Shivaji College,Delhi,Delhi,53.0,70,College,2021
IR-C-C-33688,College of Social Work,Mumbai,Maharashtra,52.86,71,College,2021
IR-C-C-41073,N. G. M. College,Pollachi,Tamil Nadu,52.61,72,College,2021
IR-C-C-8023,"Farook College, Kozhikkode",Kozhikode,Kerala,52.49,73,College,2021
IR-C-C-20830,St. Joseph`s College of Commerce,Bengaluru,Karnataka,52.31,74,College,2021
IR-C-C-28526,"Alagappa Government Arts College, Karaikudi",Karaikudi,Tamil Nadu,52.27,75,College,2021
IR-C-C-6371,Ramjas College,Delhi,Delhi,52.27,75,College,2021
IR-C-C-11991,Bethune College,Kolkata,West Bengal,52.23,77,College,2021
IR-C-C-29284,Government Home Science College,Chandigarh,Chandigarh,52.22,78,College,2021
IR-C-C-11831,"S.B. College, Changanacherry",Kottayam,Kerala,52.17,79,College,2021
IR-C-C-11615,Mar Thoma College,Tiruvalla,Kerala,52.01,80,College,2021
IR-C-C-39206,"S S Jain Subodh P G College, Jaipur",Jaipur,Rajasthan,51.89,81,College,2021
IR-C-C-43874,Government College,Kasaragod,Kerala,51.84,82,College,2021
IR-C-C-41068,Vellalar College for Women,Erode,Tamil Nadu,51.84,82,College,2021
IR-C-C-41100,Sri Ramakrishna College of Arts and Science,Coimbatore,Tamil Nadu,51.65,84,College,2021
IR-C-C-25990,St. Francis College for Women,Hyderabad,Telangana,51.58,85,College,2021
IR-C-C-11815,Mar Athanasius College,Kothamangalam,Kerala,51.46,86,College,2021
IR-C-C-36578,Lady Doak College,Madurai,Tamil Nadu,51.38,87,College,2021
IR-C-C-49799,Government Institute of Forensic Science,Nagpur,Maharashtra,51.34,88,College,2021
IR-C-C-11616,Bishop Kurialacherry College For Women,Kottayam,Kerala,51.24,89,College,2021
IR-C-C-43711,Bishop Moore College,Alappuzha,Kerala,51.24,89,College,2021
IR-C-C-41184,Women's Christian College,Nagercoil,Tamil Nadu,51.22,91,College,2021
IR-C-C-11697,"Maharaja's College, Ernakulam",Ernakulam,Kerala,51.13,92,College,2021
IR-C-C-11771,CMS College Kottayam,Kottayam,Kerala,50.9,93,College,2021
IR-C-C-6411,Shaheed Sukhdev College of Business Studies,New Delhi,Delhi,50.84,94,College,2021
IR-C-C-16897,St. Aloysius College,Mangaluru,Karnataka,50.82,95,College,2021
IR-C-I-1385,Fergusson College,Pune,Maharashtra,50.64,96,College,2021
IR-C-C-43789,Government Brennen College,Kannur,Kerala,50.58,97,College,2021
IR-C-C-41110,"Government Arts College, Tiruppur",Udumalpet,Tamil Nadu,50.49,98,College,2021
IR-C-C-8209,"Government Victoria College, Palakkad",Palakkad,Kerala,50.37,99,College,2021
IR-C-C-9552,Sri Sarada College for Women (Autonomous),Salem,Tamil Nadu,50.35,100,College,2021
IR-N-C-7254,Manipal College of Dental Sciences,Udupi,Karnataka,81.3,1,Dental,2021
IR-N-I-1110,Dr. D. Y. Patil Vidyapeeth,Pune,Maharashtra,80.72,2,Dental,2021
IR-N-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,78.33,3,Dental,2021
IR-N-C-28507,Maulana Azad Institute of Dental Sciences,Delhi,Delhi,77.57,4,Dental,2021
IR-N-U-0523,King George`s Medical University,Lucknow,Uttar Pradesh,71.78,5,Dental,2021
IR-N-C-19320,A.B.Shetty Memorial Institute of Dental Sciences,Mangaluru,Karnataka,70.95,6,Dental,2021
IR-N-C-7240,"Manipal College of Dental Sciences, Mangalore",Mangalore,Karnataka,70.33,7,Dental,2021
IR-N-I-1486,Sri Ramachandra Institute of Higher Education and Research,Chennai,Tamil Nadu,64.33,8,Dental,2021
IR-N-N-238,SDM College of Dental Sciences & Hospital,Dharwad,Karnataka,63.69,9,Dental,2021
IR-N-N-352,SRM Dental College,Chennai,Tamil Nadu,63.57,10,Dental,2021
IR-N-N-153,Nair Hospital Dental College,Mumbai,Maharashtra,62.73,11,Dental,2021
IR-N-C-35008,JSS Dental College and Hospital,Mysuru,Karnataka,62.19,12,Dental,2021
IR-N-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,61.44,13,Dental,2021
IR-N-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,61.14,14,Dental,2021
IR-N-U-0724,M.S. Ramaiah University of Applied Sciences,Bangalore,Karnataka,61.06,15,Dental,2021
IR-N-C-30756,Postgraduate Institute of Dental Sciences,Rohtak,Haryana,60.61,16,Dental,2021
IR-N-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,60.56,17,Dental,2021
IR-N-C-40193,Bapuji Dental College & Hospital,Davangere,Karnataka,59.06,18,Dental,2021
IR-N-U-0295,Datta Meghe Institute of Medical Sciences,Wardha,Maharashtra,58.38,19,Dental,2021
IR-N-U-0108,Jamia Millia Islamia,New Delhi,Delhi,58.32,20,Dental,2021
IR-N-C-8528,Yenepoya Dental College,Mangaluru,Karnataka,57.69,21,Dental,2021
IR-N-N-91,Sree Balaji Dental College & Hospital,Chennai,Tamil Nadu,56.57,22,Dental,2021
IR-N-N-342,Vishnu Dental College,West Godavari,Andhra Pradesh,54.55,23,Dental,2021
IR-N-U-0465,Meenakshi Academy of Higher Education and Research,Chennai,Tamil Nadu,54.37,24,Dental,2021
IR-N-N-71,"Faculty of Dental Sciences, Institute of Medical Sciences",Varanasi,Uttar Pradesh,53.23,25,Dental,2021
IR-N-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,52.85,26,Dental,2021
IR-N-C-49744,Saraswati Dental College & Hospital,Lucknow,Uttar Pradesh,52.37,27,Dental,2021
IR-N-C-40192,College of Dental Sciences,Davangere,Karnataka,52.28,28,Dental,2021
IR-N-C-14028,"MGV's Karmaveer Bhausaheb Hiray Dental College, Panchavati, Nashik",Nashik,Maharashtra,52.25,29,Dental,2021
IR-N-N-73,Army College of Dental Sciences,Secunderabd,Telangana,51.99,30,Dental,2021
IR-N-C-40175,Coorg Institute of Dental Sciences,Virajpet,Karnataka,51.69,31,Dental,2021
IR-N-C-29701,"Govt. Dental College, Indore",Indore,Madhya Pradesh,51.66,32,Dental,2021
IR-N-C-24504,KLE Vishwanath Katti Institute of Dental Sciences,Belgaum,Karnataka,51.61,33,Dental,2021
IR-N-U-0168,Maharishi Markandeshwar,Ambala,Haryana,51.46,34,Dental,2021
IR-N-U-0461,M. G. R. Educational and Research Institute,Chennai,Tamil Nadu,51.44,35,Dental,2021
IR-N-C-29150,Christian Dental College,Ludhiana,Punjab,51.43,36,Dental,2021
IR-N-C-40140,Raja Rajeswari Dental College & Hospital,Bengaluru,Karnataka,51.31,37,Dental,2021
IR-N-U-0311,Krishna Institute of Medical Sciences Deemed University,Karad,Maharashtra,51.09,38,Dental,2021
IR-N-U-0169,Manav Rachna International Institute of Research & Studies,Faridabad,Haryana,51.02,39,Dental,2021
IR-N-C-28550,I.T.S. Dental College Hospital & Research Center,Greater Noida,Uttar Pradesh,50.87,40,Dental,2021
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,90.19,1,Engineering,2021
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,88.96,2,Engineering,2021
IR-E-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,85.16,3,Engineering,2021
IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,83.22,4,Engineering,2021
IR-E-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,82.03,5,Engineering,2021
IR-E-U-0560,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,78.08,6,Engineering,2021
IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,73.84,7,Engineering,2021
IR-E-U-0013,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,68.69,8,Engineering,2021
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,66.08,9,Engineering,2021
IR-E-U-0237,National Institute of Technology Karnataka,Surathkal,Karnataka,64.19,10,Engineering,2021
IR-E-U-0205,Indian Institute of Technology (Indian School of Mines),Dhanbad,Jharkhand,64.07,11,Engineering,2021
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,63.68,12,Engineering,2021
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,62.56,13,Engineering,2021
IR-E-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,Varanasi,Uttar Pradesh,62.1,14,Engineering,2021
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,60.31,15,Engineering,2021
IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,59.67,16,Engineering,2021
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,59.19,17,Engineering,2021
IR-E-U-0439,Anna University,Chennai,Tamil Nadu,58.31,18,Engineering,2021
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,58.09,19,Engineering,2021
IR-E-U-0357,National Institute of Technology Rourkela,Rourkela,Odisha,58.02,20,Engineering,2021
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,57.38,21,Engineering,2021
IR-E-U-0139,Indian Institute of Technology Gandhinagar,Gandhinagar,Gujarat,56.86,22,Engineering,2021
IR-E-U-0025,National Institute of Technology Warangal,Warangal,Telangana,56.76,23,Engineering,2021
IR-E-I-1480,Thapar Institute of Engineering and Technology,Patiala,Punjab,56.76,23,Engineering,2021
IR-E-U-0263,National Institute of Technology Calicut,Kozhikode,Kerala,56.48,25,Engineering,2021
IR-E-U-0391,Birla Institute of Technology & Science -Pilani,Pilani,Rajasthan,56.35,26,Engineering,2021
IR-E-U-0584,Indian Institute of Engineering Science and Technology,Shibpur,West Bengal,56.2,27,Engineering,2021
IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,55.71,28,Engineering,2021
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,55.48,29,Engineering,2021
IR-E-U-0334,Visvesvaraya National Institute of Technology,Nagpur,Maharashtra,54.94,30,Engineering,2021
IR-E-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,54.87,31,Engineering,2021
IR-E-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,54.77,32,Engineering,2021
IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,54.46,33,Engineering,2021
IR-E-U-0473,S.R.M. Institute of Science and Technology,Chennai,Tamil Nadu,54.17,34,Engineering,2021
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,54.0,35,Engineering,2021
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,53.96,36,Engineering,2021
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,53.95,37,Engineering,2021
IR-E-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,53.22,38,Engineering,2021
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,53.12,39,Engineering,2021
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,52.85,40,Engineering,2021
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,52.58,41,Engineering,2021
IR-E-U-0530,Motilal Nehru National Institute of Technology,Prayagraj,Uttar Pradesh,51.9,42,Engineering,2021
IR-E-U-0395,Indian Institute of Technology Jodhpur,Jodhpur,Rajasthan,51.56,43,Engineering,2021
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,50.59,44,Engineering,2021
IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kancheepuram,Tamil Nadu,50.2,45,Engineering,2021
IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,50.06,46,Engineering,2021
IR-E-U-0149,Sardar Vallabhbhai National Institute of Technology,Surat,Gujarat,49.99,47,Engineering,2021
IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,49.57,48,Engineering,2021
IR-E-U-0374,Dr. B. R. Ambedkar National Institute of Technology,Jalandhar,Punjab,49.01,49,Engineering,2021
IR-E-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,48.49,50,Engineering,2021
IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,48.17,51,Engineering,2021
IR-E-C-41593,"College of Engineering, Pune",Pune,Maharashtra,48.12,52,Engineering,2021
IR-E-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,47.91,53,Engineering,2021
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,47.12,54,Engineering,2021
IR-E-U-0474,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,46.65,55,Engineering,2021
IR-E-U-0458,Kalasalingam Academy of Research and Education,Srivilliputtur,Tamil Nadu,46.57,56,Engineering,2021
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,45.63,57,Engineering,2021
IR-E-U-0297,Defence Institute of Advanced Technology,Pune,Maharashtra,45.52,58,Engineering,2021
IR-E-U-0619,National Institute of Technology Meghalaya,Shillong,Meghalaya,45.37,59,Engineering,2021
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,45.02,60,Engineering,2021
IR-E-U-0747,Chandigarh University,Mohali,Punjab,45.01,61,Engineering,2021
IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,44.95,62,Engineering,2021
IR-E-U-0105,"Indraprastha Institute of Information Technology, Delhi",New Delhi,Delhi,44.85,63,Engineering,2021
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,44.83,64,Engineering,2021
IR-E-C-1331,M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka,43.74,65,Engineering,2021
IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,43.69,66,Engineering,2021
IR-E-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,43.64,67,Engineering,2021
IR-E-U-0147,Pandit Deendayal Petroleum University,Gandhinagar,Gujarat,43.17,68,Engineering,2021
IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,42.63,69,Engineering,2021
IR-E-U-0080,"Punjab Engineering College (Deemed to be University), Chandigarh",Chandigarh,Chandigarh,42.62,70,Engineering,2021
IR-E-C-26794,Thiagarajar College of Engineering,Madurai,Tamil Nadu,42.58,71,Engineering,2021
IR-E-U-0072,National Institute of Technology Patna,Patna,Bihar,42.06,72,Engineering,2021
IR-E-U-0795,Indian Institute of Information Technology Guwahati,Guwahati,Assam,41.98,73,Engineering,2021
IR-E-C-24004,College of Engineering (A),Visakhapatnam,Andhra Pradesh,41.92,74,Engineering,2021
IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,41.83,75,Engineering,2021
IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,41.64,76,Engineering,2021
IR-E-C-1269,R.V. College of Engineering,Bengaluru,Karnataka,41.52,77,Engineering,2021
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,41.29,78,Engineering,2021
IR-E-U-0201,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir,41.22,79,Engineering,2021
IR-E-U-0286,"Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design and Manufacturing (IIITDM) Jabalpur",Jabalpur,Madhya Pradesh,41.17,80,Engineering,2021
IR-E-C-45375,Indian Institute of Food Processing Technology (IIFPT),Thanjavur,Tamil Nadu,41.13,81,Engineering,2021
IR-E-C-33641,"Veermata Jijabai Technological Institute, (VJTI, Mumbai)",Mumbai,Maharashtra,41.07,82,Engineering,2021
IR-E-U-0733,PES University,Bengaluru,Karnataka,41.06,83,Engineering,2021
IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,40.63,84,Engineering,2021
IR-E-U-0620,National Institute of Technology Goa,Ponda,Goa,40.6,85,Engineering,2021
IR-E-U-0207,"National Institute of Technology, Jamshedpur",Jamshedpur,Jharkhand,40.53,86,Engineering,2021
IR-E-U-0516,Indian Institute of Information Technology Allahabad,Prayagraj (Allahabad),Uttar Pradesh,40.28,87,Engineering,2021
IR-E-C-6379,Netaji Subhas University of Technology (NSUT),South West,Delhi,40.22,88,Engineering,2021
IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,40.16,89,Engineering,2021
IR-E-C-36926,Kumaraguru College of Technology,Coimbatore,Tamil Nadu,39.92,90,Engineering,2021
IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,39.87,91,Engineering,2021
IR-E-U-0493,National Institute of Technology Agartala,Agratala,Tripura,39.86,92,Engineering,2021
IR-E-U-0489,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu,39.84,93,Engineering,2021
IR-E-U-0522,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,39.82,94,Engineering,2021
IR-E-C-43708,College of Engineering Trivandrum,Thiruvananthapuram,Kerala,39.4,95,Engineering,2021
IR-E-C-35417,Bharati Vidyapeeth Deemed University College of Engineering,Pune,Maharashtra,39.39,96,Engineering,2021
IR-E-U-0163,The Northcap University,Gurugram,Haryana,39.23,97,Engineering,2021
IR-E-C-1262,B.M.S. College of Engineering,Bengaluru,Karnataka,39.13,98,Engineering,2021
IR-E-U-0189,National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh,39.09,99,Engineering,2021
IR-E-C-30045,"C.V. Raman Global University, Odisha",Bhubaneswar,Odisha,38.94,100,Engineering,2021
IR-E-C-1297,Siddaganga Institute of Technology,Tumkur,Karnataka,38.81,101,Engineering,2021
IR-E-C-36969,Coimbatore Institute of Technology,Coimbatore,Tamil Nadu,38.74,102,Engineering,2021
IR-E-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,38.58,103,Engineering,2021
IR-E-U-0056,Tezpur University,Tezpur,Assam,38.39,104,Engineering,2021
IR-E-U-0460,Karunya Institute of Technology and Sciences,Coimbatore,Tamil Nadu,38.38,105,Engineering,2021
IR-E-U-0267,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Madhya Pradesh,38.33,106,Engineering,2021
IR-E-U-0130,Dhirubhai Ambani Institute of Information and Communication Technology,Gandhinagar,Gujarat,38.2,107,Engineering,2021
IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,37.93,108,Engineering,2021
IR-E-C-16547,Sri Sairam Engineering College,Kancheepuram,Tamil Nadu,37.84,109,Engineering,2021
