institute_id,institute_name,city,state,score,rank,ranking_category,nirf_year
IR-A-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,62.38,9,Architecture,2023
IR-A-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",Howrah,West Bengal,62.09,10,Architecture,2023
IR-A-U-0626,School of Planning and Architecture Bhopal,Bhopal,Madhya Pradesh,61.99,11,Architecture,2023
IR-A-U-0334,"Visvesvaraya National Institute of Technology, Nagpur",Nagpur,Maharashtra,61.89,12,Architecture,2023
IR-A-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,60.23,13,Architecture,2023
IR-A-U-0473,S.R.M. Institute of Science and Technology,Chennai,Tamil Nadu,58.97,14,Architecture,2023
IR-A-U-0747,Chandigarh University,Mohali,Punjab,58.59,15,Architecture,2023
IR-A-U-0379,Lovely Professional University,Phagwara,Punjab,58.25,16,Architecture,2023
IR-A-C-43708,College of Engineering Trivandrum,Thiruvananthapuram,Kerala,56.54,17,Architecture,2023
IR-A-U-0627,"School of Planning & Architecture, Vijayawada",Vijayawada,Andhra Pradesh,55.72,18,Architecture,2023
IR-A-U-0072,National Institute of Technology Patna,Patna,Bihar,54.79,19,Architecture,2023
IR-A-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,54.43,20,Architecture,2023
IR-A-C-57952,BMS College of Architecture,Bengaluru,Karnataka,54.21,21,Architecture,2023
IR-A-U-0146,Nirma University,Ahmedabad,Gujarat,54.06,22,Architecture,2023
IR-A-C-1331,M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka,53.69,23,Architecture,2023
IR-A-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,53.64,24,Architecture,2023
IR-A-C-46330,"Manipal School of Architecture and Planning, MAHE",Udupi,Karnataka,53.13,25,Architecture,2023
IR-A-U-0201,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir,51.94,26,Architecture,2023
IR-A-U-0461,Dr. M. G. R. Educational and Research Institute,Chennai,Tamil Nadu,51.8,27,Architecture,2023
IR-A-U-0189,National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh,51.54,28,Architecture,2023
IR-A-C-29341,Chandigarh College of Architecture Sector-12,Chandigarh,Chandigarh,51.38,29,Architecture,2023
IR-A-U-0373,Chitkara University,Rajpura,Punjab,51.06,30,Architecture,2023
IR-C-C-6355,Miranda House,Delhi,Delhi,74.81,1,College,2023
IR-C-C-6377,Hindu College,Delhi,Delhi,72.39,2,College,2023
IR-C-C-43921,Presidency College,Chennai,Tamil Nadu,71.18,3,College,2023
IR-C-C-41046,PSGR Krishnammal College for Women,Coimbatore,Tamil Nadu,71.05,4,College,2023
IR-C-C-11881,St. Xavier`s College,Kolkata,West Bengal,70.8,5,College,2023
IR-C-C-22462,Atma Ram Sanatan Dharm College,New Delhi,Delhi,70.78,6,College,2023
IR-C-C-44006,Loyola College,Chennai,Tamil Nadu,70.46,7,College,2023
IR-C-I-1317,Rama Krishna Mission Vivekananda Centenary College,Kolkata,West Bengal,69.53,8,College,2023
IR-C-C-6385,Kirori Mal College,Delhi,Delhi,69.32,9,College,2023
IR-C-C-6415,Lady Shri Ram College For Women,New Delhi,Delhi,69.32,9,College,2023
IR-C-C-6419,Shri Ram College of Commerce,Delhi,Delhi,68.86,11,College,2023
IR-C-C-6425,Hans Raj College,Delhi,Delhi,68.42,12,College,2023
IR-C-C-6369,Sri Venkateswara College,Delhi,Delhi,67.89,13,College,2023
IR-C-C-22470,St. Stephens's College,Delhi,Delhi,67.83,14,College,2023
IR-C-C-11926,Ramakrishna Mission Vidyamandira,Howrah,West Bengal,67.38,15,College,2023
IR-C-C-43965,Madras Christian College,Chennai,Tamil Nadu,66.61,16,College,2023
IR-C-C-6409,Deshbandhu College,New Delhi,Delhi,65.22,17,College,2023
IR-C-C-36513,Thiagarajar College,Madurai,Tamil Nadu,65.08,18,College,2023
IR-C-C-42814,Ramakrishna Mission Residential College,Kolkata,West Bengal,65.05,19,College,2023
IR-C-C-41124,PSG College of Arts and Science,Coimbatore,Tamil Nadu,64.61,20,College,2023
IR-C-C-6380,Acharya Narendra Dev College,New Delhi,Delhi,63.85,21,College,2023
IR-C-C-6387,Bhaskaracharya College of Applied Sciences,New Delhi,Delhi,63.59,22,College,2023
IR-C-C-27608,Lady Irwin College,Delhi,Delhi,63.59,22,College,2023
IR-C-C-6361,Deen Dayal Upadhyaya College,New Delhi,Delhi,63.42,24,College,2023
IR-C-C-35860,St. Joseph's College,Tiruchirappalli,Tamil Nadu,62.48,25,College,2023
IR-C-C-43671,"University College, Thiruvananthapuram",Thiruvananthapuram,Kerala,62.25,26,College,2023
IR-C-C-41157,V.O. Chidambaram College,Tuticorin,Tamil Nadu,62.14,27,College,2023
IR-C-C-6367,Daulat Ram College,Delhi,Delhi,61.95,28,College,2023
IR-C-C-41106,Kongunadu Arts & Science College,Coimbatore,Tamil Nadu,61.56,29,College,2023
IR-C-C-11691,Rajagiri College of Social Sciences,Ernakulam,Kerala,61.3,30,College,2023
IR-C-C-6429,Gargi College,Delhi,Delhi,60.4,31,College,2023
IR-C-C-6426,Shaheed Rajguru College of Applied Sciences for Women,Delhi,Delhi,60.01,32,College,2023
IR-C-C-41126,Sri Krishna Arts and Science College,Coimbatore,Tamil Nadu,59.74,33,College,2023
IR-C-C-35825,Bishop Heber College,Tiruchirappalli,Tamil Nadu,59.15,34,College,2023
IR-C-C-8308,Pachhunga University College,Aizawl,Mizoram,59.15,34,College,2023
IR-C-C-6391,Maitreyi College,New Delhi,Delhi,58.39,36,College,2023
IR-C-C-43931,Stella Maris College for Women,Chennai,Tamil Nadu,58.19,37,College,2023
IR-C-C-6420,Jesus & Mary College,New Delhi,Delhi,58.05,38,College,2023
IR-C-C-43964,Madras School of Social Work,Chennai,Tamil Nadu,58.02,39,College,2023
IR-C-C-35787,"Holy Cross College, Tiruchirappalli",Tiruchirappalli,Tamil Nadu,57.88,40,College,2023
IR-C-C-11582,St. Teresa's College,Ernakulam,Kerala,57.59,41,College,2023
IR-C-C-36411,Sacred Heart College (Autonomous),Tirupattur,Tamil Nadu,57.49,42,College,2023
IR-C-C-6417,Kamala Nehru College,Delhi,Delhi,57.29,43,College,2023
IR-C-C-41035,Government Arts College,Coimbatore,Tamil Nadu,57.09,44,College,2023
IR-C-C-43767,"Mar Ivanios College, Thiruvananthapuram",Thiruvananthapuram,Kerala,56.89,45,College,2023
IR-C-C-11697,Maharaja's College,Ernakulam,Kerala,56.85,46,College,2023
IR-C-C-6413,Sri Guru Gobind Singh College of Commerce,Delhi,Delhi,56.71,47,College,2023
IR-C-C-6432,Dyal Singh College,New Delhi,Delhi,56.6,48,College,2023
IR-C-C-6431,Ramanujan College,New Delhi,Delhi,56.22,49,College,2023
IR-C-C-6502,Kanchi Mamunivar Govt. Institute for Postgraduate Studies and Research,Puducherry,Pondicherry,56.12,50,College,2023
IR-C-C-43711,"Bishop Moore College, Mavelikkara, Alappuzha",Alappuzha,Kerala,56.05,51,College,2023
IR-C-C-29284,"Govt Home Science College,Sector-10",Chandigarh,Chandigarh,55.94,52,College,2023
IR-C-C-8169,"St. Thomas College, Thrissur",Thrissur,Kerala,55.91,53,College,2023
IR-C-C-11831,"S.B. College, Changanacherry",Kottayam,Kerala,55.9,54,College,2023
IR-C-C-41173,St.Xavier's College,Palayamkottai,Tamil Nadu,55.73,55,College,2023
IR-C-C-35832,Jamal Mohamed College,Tiruchirappalli,Tamil Nadu,55.2,56,College,2023
IR-C-C-33688,College of Social Work Nirmala Niketan,Mumbai,Maharashtra,55.18,57,College,2023
IR-C-C-36547,The American College,Madurai,Tamil Nadu,55.04,58,College,2023
IR-C-C-8010,"St. Joseph's College, Devagiri",Kozhikode,Kerala,55.0,59,College,2023
IR-C-N-6,Queen Mary`s College,Chennai,Tamil Nadu,54.87,60,College,2023
IR-C-C-29454,I.C.College of Home Science,Hisar,Haryana,54.85,61,College,2023
IR-C-C-6353,Sri Guru Tegh Bahadur Khalsa College,Delhi,Delhi,54.83,62,College,2023
IR-C-C-28526,"Alagappa Government Arts College, Karaikudi",Karaikudi,Tamil Nadu,54.76,63,College,2023
IR-C-C-19059,Raja Narendra Lal Khan Women's College - Autonomous,Midnapore,West Bengal,54.64,64,College,2023
IR-C-C-20830,St. Joseph`s College of Commerce,Bengaluru,Karnataka,54.58,65,College,2023
IR-C-C-43946,Women`s Christian College,Chennai,Tamil Nadu,54.57,66,College,2023
IR-C-C-6371,Ramjas College,Delhi,Delhi,54.47,67,College,2023
IR-C-C-6357,Shyam Lal College,Delhi,Delhi,54.44,68,College,2023
IR-C-C-36579,Ayya Nadar Janaki Ammal College,Sivakasi,Tamil Nadu,54.41,69,College,2023
IR-C-C-6366,Shivaji College,Delhi,Delhi,54.27,70,College,2023
IR-C-I-1293,Sri Ramakrishna Mission Vidyalaya College of Arts and Science,Coimbatore,Tamil Nadu,54.24,71,College,2023
IR-C-C-11708,Sacred Heart College,Kochi,Kerala,54.21,72,College,2023
IR-C-C-19103,Midnapore College,Paschim Medinipur,West Bengal,54.2,73,College,2023
IR-C-C-35868,Dhanalakshmi Srinivasan College of Arts & Science for Women,Perambalur,Tamil Nadu,54.09,74,College,2023
IR-C-C-43705,"Govt. College for Women, Thiruvananthapuram",Thiruvananthapuram,Kerala,54.03,75,College,2023
IR-C-C-36502,Virudhunagar Hindu Nadars Senthikumara Nadar College,Virudhunagar,Tamil Nadu,54.01,76,College,2023
IR-C-C-11742,Union Christian College,Ernakulam,Kerala,53.97,77,College,2023
IR-C-C-11991,Bethune College,Kolkata,West Bengal,53.94,78,College,2023
IR-C-I-1385,Fergusson College (Autonomous),Pune,Maharashtra,53.88,79,College,2023
IR-C-C-16897,St. Aloysius College,Mangaluru,Karnataka,53.87,80,College,2023
IR-C-C-6412,Maharaja Agrasen College,Delhi,Delhi,53.73,81,College,2023
IR-C-C-43998,Guru Nanak College,Chennai,Tamil Nadu,53.66,82,College,2023
IR-C-C-18938,"Government Institute of Science, Nagpur",Nagpur,Maharashtra,53.54,83,College,2023
IR-C-C-6376,Delhi College of Arts & Commerce,South West,Delhi,53.51,84,College,2023
IR-C-C-11771,CMS College Kottayam,Kottayam,Kerala,53.21,85,College,2023
IR-C-C-41100,Sri Ramakrishna College of Arts and Science,Coimbatore,Tamil Nadu,53.19,86,College,2023
IR-C-C-11815,Mar Athanasius College,Kothamangalam,Kerala,53.17,87,College,2023
IR-C-C-41154,Nesamony Memorial Christian College,Marthandam,Tamil Nadu,53.11,88,College,2023
IR-C-C-41042,Dr. S. N. S. Rajalakshmi College of Arts and Science,Coimbatore,Tamil Nadu,53.0,89,College,2023
IR-C-C-35878,National College,Tiruchirappalli,Tamil Nadu,52.95,90,College,2023
IR-C-C-41184,Women's Christian College,Nagercoil,Tamil Nadu,52.89,91,College,2023
IR-C-C-6411,Shaheed Sukhdev College of Business Studies,New Delhi,Delhi,52.88,92,College,2023
IR-C-C-6381,Keshav Mahavidyalya,Delhi,Delhi,52.72,93,College,2023
IR-C-C-43902,Ethiraj College for Women,Chennai,Tamil Nadu,52.64,94,College,2023
IR-C-C-41073,N. G. M. College,Pollachi,Tamil Nadu,52.59,95,College,2023
IR-C-C-5855,St. Xavier's College,Ahmedabad,Gujarat,52.57,96,College,2023
IR-C-C-6365,Indraprastha College for Women,Delhi,Delhi,52.49,97,College,2023
IR-C-C-25990,St. Francis College for Women,Hyderabad,Telangana,52.48,98,College,2023
IR-C-C-41044,Dr.G.R.Damodaran College of Science,Coimbatore,Tamil Nadu,52.45,99,College,2023
IR-C-C-11964,Scottish Church College,Kolkata,West Bengal,52.36,100,College,2023
IR-N-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,84.08,1,Dental,2023
IR-N-C-7254,"Manipal College of Dental Sciences, Manipal",Manipal,Karnataka,77.51,2,Dental,2023
IR-N-I-1110,Dr. D. Y. Patil Vidyapeeth,Pune,Maharashtra,73.08,3,Dental,2023
IR-N-C-28507,Maulana Azad Institute of Dental Sciences,Delhi,Delhi,70.96,4,Dental,2023
IR-N-C-19320,A.B.Shetty Memorial Institute of Dental Sciences,Mangaluru,Karnataka,69.21,5,Dental,2023
IR-N-N-352,SRM Dental College,Chennai,Tamil Nadu,67.02,6,Dental,2023
IR-N-I-1486,Sri Ramachandra Institute of Higher Education and Research,Chennai,Tamil Nadu,63.96,7,Dental,2023
IR-N-C-7240,"Manipal College of Dental Sciences, Mangalore",Mangalore,Karnataka,62.44,8,Dental,2023
IR-N-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,61.56,9,Dental,2023
IR-N-U-0108,"Jamia Millia Islamia,New Delhi",New Delhi,Delhi,61.14,10,Dental,2023
IR-N-C-35008,JSS Dental College and Hospital,Mysuru,Karnataka,60.06,11,Dental,2023
IR-N-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,59.82,12,Dental,2023
IR-N-C-30756,Postgraduate Institute of Dental Sciences,Rohtak,Haryana,59.66,13,Dental,2023
IR-N-U-0724,M.S. Ramaiah University of Applied Sciences,Bangalore,Karnataka,58.99,14,Dental,2023
IR-N-C-14033,"Govt. Dental College, Nagpur",Nagpur,Maharashtra,58.87,15,Dental,2023
IR-N-U-0465,Meenakshi Academy of Higher Education and Research,Chennai,Tamil Nadu,58.31,16,Dental,2023
IR-N-U-0295,Datta Meghe Institute of Higher Education and Research,Wardha,Maharashtra,57.63,17,Dental,2023
IR-N-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,56.05,18,Dental,2023
IR-N-N-153,Nair Hospital Dental College,Mumbai,Maharashtra,55.7,19,Dental,2023
IR-N-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,55.68,20,Dental,2023
IR-N-C-5910,Government Dental College,Ahmedabad,Gujarat,55.62,21,Dental,2023
IR-N-N-238,SDM College of Dental Sciences & Hospital,Dharwad,Karnataka,55.29,22,Dental,2023
IR-N-U-0461,Dr. M. G. R. Educational and Research Institute,Chennai,Tamil Nadu,55.15,23,Dental,2023
IR-N-C-40178,"Government Dental College, Bangalore",Bangalore,Karnataka,54.94,24,Dental,2023
IR-N-C-48122,Government Dental College,Thiruvananthapuram,Kerala,54.49,25,Dental,2023
IR-N-C-30570,"Vishnu Dental College, Bheemavaram",Bhimavaram,Andhra Pradesh,54.41,26,Dental,2023
IR-N-C-45605,Chettinad Dental College and Research Institute,Kelambakkam,Tamil Nadu,53.9,27,Dental,2023
IR-N-C-8528,Yenepoya Dental College,Mangaluru,Karnataka,53.77,28,Dental,2023
IR-N-C-13829,"Govt. Dental College, Mumbai",Mumbai,Maharashtra,53.09,29,Dental,2023
IR-N-C-29150,Christian Dental College,Ludhiana,Punjab,52.84,30,Dental,2023
IR-N-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,52.83,31,Dental,2023
IR-N-C-29701,"Govt. Dental College, Indore",Indore,Madhya Pradesh,51.63,32,Dental,2023
IR-N-N-73,Army College of Dental Sciences,Secunderabad,Telangana,51.53,33,Dental,2023
IR-N-U-0078,Panjab University,Chandigarh,Chandigarh,51.21,34,Dental,2023
IR-N-C-24504,KLE Vishwanath Katti Institute of Dental Sciences,Belgaum,Karnataka,50.62,35,Dental,2023
IR-N-C-40193,Bapuji Dental College & Hospital,Davangere,Karnataka,50.52,36,Dental,2023
IR-N-C-5911,Karnavati University,Gandhinagar,Gujarat,49.87,37,Dental,2023
IR-N-U-0321,"Padmashree Dr. D. Y. Patil Vidyapeeth, Mumbai",Mumbai,Maharashtra,49.69,38,Dental,2023
IR-N-C-35422,Bharati Vidyapeeth (Deemed to be University) Dental College and Hospital,Pune,Maharashtra,49.48,39,Dental,2023
IR-N-C-49744,Saraswati Dental College & Hospital,Lucknow,Uttar Pradesh,49.32,40,Dental,2023
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,89.79,1,Engineering,2023
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,87.09,2,Engineering,2023
IR-E-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,80.74,3,Engineering,2023
IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,80.65,4,Engineering,2023
IR-E-U-0560,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,75.64,5,Engineering,2023
IR-E-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,73.76,6,Engineering,2023
IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,70.32,7,Engineering,2023
IR-E-U-0013,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,70.28,8,Engineering,2023
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,69.71,9,Engineering,2023
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,67.04,10,Engineering,2023
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,66.59,11,Engineering,2023
IR-E-U-0237,"National Institute of Technology Karnataka, Surathkal",Surathkal,Karnataka,65.26,12,Engineering,2023
IR-E-U-0439,Anna University,Chennai,Tamil Nadu,65.06,13,Engineering,2023
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,63.93,14,Engineering,2023
IR-E-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,Varanasi,Uttar Pradesh,63.74,15,Engineering,2023
IR-E-U-0357,National Institute of Technology Rourkela,Rourkela,Odisha,62.79,16,Engineering,2023
IR-E-U-0205,Indian Institute of Technology (Indian School of Mines),Dhanbad,Jharkhand,62.37,17,Engineering,2023
IR-E-U-0139,Indian Institute of Technology Gandhinagar,Gandhinagar,Gujarat,61.66,18,Engineering,2023
IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,61.54,19,Engineering,2023
IR-E-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),Patiala,Punjab,61.24,20,Engineering,2023
IR-E-U-0025,National Institute of Technology Warangal,Warangal,Telangana,61.13,21,Engineering,2023
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,60.51,22,Engineering,2023
IR-E-U-0263,National Institute of Technology Calicut,Kozhikode,Kerala,60.28,23,Engineering,2023
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,59.7,24,Engineering,2023
IR-E-U-0391,Birla Institute of Technology & Science -Pilani,Pilani,Rajasthan,59.52,25,Engineering,2023
IR-E-U-0108,"Jamia Millia Islamia,New Delhi",New Delhi,Delhi,59.3,26,Engineering,2023
IR-E-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,58.92,27,Engineering,2023
IR-E-U-0473,S.R.M. Institute of Science and Technology,Chennai,Tamil Nadu,58.56,28,Engineering,2023
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,58.34,29,Engineering,2023
IR-E-U-0395,Indian Institute of Technology Jodhpur,Jodhpur,Rajasthan,58.03,30,Engineering,2023
IR-E-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,57.3,31,Engineering,2023
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,57.26,32,Engineering,2023
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,56.49,33,Engineering,2023
IR-E-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,56.21,34,Engineering,2023
IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",Howrah,West Bengal,56.12,35,Engineering,2023
IR-E-U-0458,Kalasalingam Academy of Research and Education,Srivilliputtur,Tamil Nadu,55.69,36,Engineering,2023
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,55.6,37,Engineering,2023
IR-E-U-0747,Chandigarh University,Mohali,Punjab,55.2,38,Engineering,2023
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,55.14,39,Engineering,2023
IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,55.07,40,Engineering,2023
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,55.03,41,Engineering,2023
IR-E-U-0334,"Visvesvaraya National Institute of Technology, Nagpur",Nagpur,Maharashtra,55.03,41,Engineering,2023
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,53.91,43,Engineering,2023
IR-E-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,53.69,44,Engineering,2023
IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kalavakkam,Tamil Nadu,52.88,45,Engineering,2023
IR-E-U-0374,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Jalandhar,Punjab,52.85,46,Engineering,2023
IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,52.42,47,Engineering,2023
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,52.04,48,Engineering,2023
IR-E-U-0530,Motilal Nehru National Institute of Technology,Prayagraj,Uttar Pradesh,51.89,49,Engineering,2023
IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,51.47,50,Engineering,2023
IR-E-U-0622,National Institute of Technology Delhi,Delhi,Delhi,51.41,51,Engineering,2023
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,51.38,52,Engineering,2023
IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,50.68,53,Engineering,2023
IR-E-U-0564,UPES,Dehradun,Uttarakhand,50.63,54,Engineering,2023
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,50.33,55,Engineering,2023
IR-E-U-0072,National Institute of Technology Patna,Patna,Bihar,50.16,56,Engineering,2023
IR-E-U-0297,Defence Institute of Advanced Technology,Pune,Maharashtra,50.14,57,Engineering,2023
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,49.89,58,Engineering,2023
IR-E-U-0844,"Indian Institute of Technology, Tirupati",Yerpedu,Andhra Pradesh,49.8,59,Engineering,2023
