institute_id,institute_name,city,state,score,rank,ranking_category,nirf_year
IR-C-C-6357,Shyam Lal College,Delhi,Delhi,52.7,69,College,2020
IR-C-C-41106,Kongunadu Arts & Science College,Coimbatore,Tamil Nadu,52.68,70,College,2020
IR-C-C-6413,Sri Guru Gobind Singh College of Commerce,Delhi,Delhi,52.4,71,College,2020
IR-C-C-20830,St. Joseph`s College of Commerce,Bengaluru,Karnataka,52.37,72,College,2020
IR-C-C-25990,St. Francis College for Women,Hyderabad,Telangana,52.28,73,College,2020
IR-C-C-36529,Fatima College,Madurai,Tamil Nadu,52.2,74,College,2020
IR-C-C-11986,Loreto College,Kolkata,West Bengal,52.17,75,College,2020
IR-C-C-43711,Bishop Moore College,Alappuzha,Kerala,52.04,76,College,2020
IR-C-C-6381,Keshav Mahavidyalya,Delhi,Delhi,51.92,77,College,2020
IR-C-C-41184,Women's Christian College,Nagercoil,Tamil Nadu,51.75,78,College,2020
IR-C-C-11831,St. Berchmans College,Kottayam,Kerala,51.6,79,College,2020
IR-C-C-28526,Alagappa Government Arts College,Karaikudi,Tamil Nadu,51.55,80,College,2020
IR-C-C-11616,Bishop Kurialacherry College For Women,Kottayam,Kerala,51.55,80,College,2020
IR-C-C-41096,CMS College of Science and Commerce,Coimbatore,Tamil Nadu,51.49,82,College,2020
IR-C-C-43874,Government College,Kasaragod,Kerala,51.39,83,College,2020
IR-C-C-11615,Marthoma College,Thiruvalla,Kerala,51.37,84,College,2020
IR-C-C-41054,Dr. N. G. P. Arts and Science College,Coimbatore,Tamil Nadu,51.33,85,College,2020
IR-C-C-29284,Government Home Science College,Chandigarh,Chandigarh,51.28,86,College,2020
IR-C-C-41068,Vellalar College for Women,Erode,Tamil Nadu,51.25,87,College,2020
IR-C-C-11991,Bethune College,Kolkata,West Bengal,51.23,88,College,2020
IR-C-C-8023,Farook College,Kozhikode,Kerala,51.23,88,College,2020
IR-C-C-9562,Mahendra Arts & Science College,Namakkal,Tamil Nadu,51.14,90,College,2020
IR-C-C-33555,St. Xavier`s College,Mumbai,Maharashtra,51.14,90,College,2020
IR-C-C-6566,Mahatma Gandhi Government Arts College,Mahe,Pondicherry,50.89,92,College,2020
IR-C-C-43760,Mahatma Gandhi College,Thiruvananthapuram,Kerala,50.59,93,College,2020
IR-C-C-11971,Lady Brabourne College,Kolkata,West Bengal,50.47,94,College,2020
IR-C-C-43806,Nehru Arts and Science College,Kasaragod,Kerala,50.46,95,College,2020
IR-C-C-6409,Deshbandhu College,New Delhi,Delhi,50.38,96,College,2020
IR-C-C-11660,St. Alberts College,Ernakulam,Kerala,50.34,97,College,2020
IR-C-C-43600,Government Arts College,Thiruvananthapuram,Kerala,50.22,98,College,2020
IR-C-C-8008,Vimala College,Thrissur,Kerala,50.2,99,College,2020
IR-C-C-43649,Fatima Mata National College,Kollam,Kerala,50.13,100,College,2020
IR-N-C-28507,Maulana Azad Institute of Dental Sciences,Delhi,Delhi,82.51,1,Dental,2020
IR-N-C-7254,Manipal College of Dental Sciences,Udupi,Karnataka,78.17,2,Dental,2020
IR-N-I-1110,Dr. D. Y. Patil Vidyapeeth,Pune,Maharashtra,76.37,3,Dental,2020
IR-N-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,72.34,4,Dental,2020
IR-N-C-19320,A. B. S. M. Institute of Dental Sciences,Mangaluru,Karnataka,70.87,5,Dental,2020
IR-N-C-7240,Manipal College of Dental Sciences,Mangalore,Karnataka,68.75,6,Dental,2020
IR-N-I-1486,Sri Ramachandra Institute of Higher Education And Research,Chennai,Tamil Nadu,66.27,7,Dental,2020
IR-N-N-153,Nair Hospital Dental College,Mumbai,Maharashtra,64.54,8,Dental,2020
IR-N-N-352,SRM Dental College,Chennai,Tamil Nadu,64.47,9,Dental,2020
IR-N-C-35008,JSS Dental College and Hospital,Mysuru,Karnataka,64.07,10,Dental,2020
IR-N-U-0724,M. S. Ramaiah University of Applied Sciences,Bangalore,Karnataka,62.82,11,Dental,2020
IR-N-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,62.76,12,Dental,2020
IR-N-U-0436,Amrita School of Dentistry,Kochi,Kerala,61.46,13,Dental,2020
IR-N-U-0295,Datta Meghe Institute of Medical Sciences,Wardha,Maharashtra,60.99,14,Dental,2020
IR-N-C-30756,Postgraduate Institute of Dental Sciences,Rohtak,Haryana,60.68,15,Dental,2020
IR-N-C-40193,Bapuji Dental College & Hospital,Davangere,Karnataka,60.24,16,Dental,2020
IR-N-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,60.23,17,Dental,2020
IR-N-C-29150,Christian Dental College,Ludhiana,Punjab,58.29,18,Dental,2020
IR-N-U-0108,Jamia Millia Islamia,New Delhi,Delhi,58.02,19,Dental,2020
IR-N-C-8528,Yenepoya Dental College,Mangaluru,Karnataka,58.01,20,Dental,2020
IR-N-C-40192,College of Dental Sciences,Davangere,Karnataka,57.22,21,Dental,2020
IR-N-C-29701,Government Dental College,Indore,Madhya Pradesh,56.08,22,Dental,2020
IR-N-N-73,Army College of Dental Sciences,Secunderabd,Telangana,55.13,23,Dental,2020
IR-N-C-24504,KLE Vishwanath Katti Institute of Dental Sciences,Belgaum,Karnataka,55.05,24,Dental,2020
IR-N-U-0168,Maharishi Markandeshwar,Ambala,Haryana,55.04,25,Dental,2020
IR-N-C-40531,Sri Dharmasthala Manjunatheswara College of Dharwad,Dharwad,Karnataka,54.3,26,Dental,2020
IR-N-U-0461,M. G. R. Educational and Research Institute,Chennai,Tamil Nadu,54.02,27,Dental,2020
IR-N-U-0078,Panjab University,Chandigarh,Chandigarh,53.09,28,Dental,2020
IR-N-N-116,Pacific Dental College,Udaipur,Rajasthan,52.87,29,Dental,2020
IR-N-N-71,Institute of Medical Sciences,Varanasi,Uttar Pradesh,52.57,30,Dental,2020
IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,89.93,1,Engineering,2020
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,88.08,2,Engineering,2020
IR-E-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,85.08,3,Engineering,2020
IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,82.18,4,Engineering,2020
IR-E-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,80.56,5,Engineering,2020
IR-E-U-0560,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,76.29,6,Engineering,2020
IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,74.9,7,Engineering,2020
IR-E-U-0013,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,66.44,8,Engineering,2020
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,64.1,9,Engineering,2020
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,62.88,10,Engineering,2020
IR-E-U-0701,Indian Institute of Technology (BHU) Varanasi,Varanasi,Uttar Pradesh,62.54,11,Engineering,2020
IR-E-U-0205,Indian Institute of Technology (Indian School of Mines),Dhanbad,Jharkhand,62.06,12,Engineering,2020
IR-E-U-0237,National Institute of Technology Karnataka,Surathkal,Karnataka,61.3,13,Engineering,2020
IR-E-U-0439,Anna University,Chennai,Tamil Nadu,59.89,14,Engineering,2020
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,59.32,15,Engineering,2020
IR-E-U-0357,National Institute of Technology Rourkela,Rourkela,Odisha,59.29,16,Engineering,2020
IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,59.23,17,Engineering,2020
IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,58.7,18,Engineering,2020
IR-E-U-0025,National Institute of Technology Warangal,Warangal,Telangana,57.76,19,Engineering,2020
IR-E-U-0436,Amrita School of Engineering,Amritapuri,Kerala,57.37,20,Engineering,2020
IR-E-U-0584,Indian Institute of Engineering Science and Technology,Shibpur,West Bengal,57.14,21,Engineering,2020
IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,56.8,22,Engineering,2020
IR-E-U-0263,National Institute of Technology Calicut,Kozhikode,Kerala,56.56,23,Engineering,2020
IR-E-U-0139,Indian Institute of Technology Gandhinagar,Gandhinagar,Gujarat,56.15,24,Engineering,2020
IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,55.95,25,Engineering,2020
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,55.74,26,Engineering,2020
IR-E-U-0334,Visvesvaraya National Institute of Technology,Nagpur,Maharashtra,54.76,27,Engineering,2020
IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,54.58,28,Engineering,2020
IR-E-I-1480,Thapar Institute of Engineering & Technology,Patiala,Punjab,54.45,29,Engineering,2020
IR-E-U-0391,Birla Institute of Technology & Science,Pilani,Rajasthan,54.39,30,Engineering,2020
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,54.17,31,Engineering,2020
IR-E-U-0497,Amity University Noida,Gautam Budh Nagar,Uttar Pradesh,53.09,32,Engineering,2020
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,53.01,33,Engineering,2020
IR-E-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,52.38,34,Engineering,2020
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,52.25,35,Engineering,2020
IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,51.99,36,Engineering,2020
IR-E-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,51.79,37,Engineering,2020
IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,51.42,38,Engineering,2020
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,51.39,39,Engineering,2020
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,51.19,40,Engineering,2020
IR-E-U-0473,S. R. M. Institute of Science and Technology,Chennai,Tamil Nadu,50.95,41,Engineering,2020
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,50.07,42,Engineering,2020
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,49.45,43,Engineering,2020
IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kancheepuram,Tamil Nadu,49.26,44,Engineering,2020
IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,49.06,45,Engineering,2020
IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,48.66,46,Engineering,2020
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,48.39,47,Engineering,2020
IR-E-U-0530,Motilal Nehru National Institute of Technology,Allahabad,Uttar Pradesh,48.24,48,Engineering,2020
IR-E-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,47.21,49,Engineering,2020
IR-E-C-41593,College of Engineering Pune,Pune,Maharashtra,46.79,50,Engineering,2020
IR-E-U-0474,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,46.77,51,Engineering,2020
IR-E-U-0374,Dr. B. R. Ambedkar National Institute of Technology,Jalandhar,Punjab,46.45,52,Engineering,2020
IR-E-U-0395,Indian Institute of Technology Jodhpur,Jodhpur,Rajasthan,46.13,53,Engineering,2020
IR-E-U-0149,Sardar Vallabhbhai National Institute of Technology,Surat,Gujarat,45.59,54,Engineering,2020
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,45.37,55,Engineering,2020
IR-E-U-0105,Indraprastha Institute of Information Technology Delhi,New Delhi,Delhi,45.03,56,Engineering,2020
IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,44.97,57,Engineering,2020
IR-E-U-0020,Koneru Lakshmaiah Education Foundation University,Vaddeswaram,Andhra Pradesh,44.7,58,Engineering,2020
IR-E-C-1331,M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka,43.74,59,Engineering,2020
IR-E-U-0458,Kalasalingam Academy of Research and Higher Education,Srivilliputtur,Tamil Nadu,43.71,60,Engineering,2020
IR-E-U-0619,National Institute of Technology Meghalaya,Shillong,Meghalaya,43.69,61,Engineering,2020
IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,43.55,62,Engineering,2020
IR-E-U-0297,Defence Institute of Advanced Technology,Pune,Maharashtra,43.13,63,Engineering,2020
IR-E-C-26794,Thiagarajar College of Engineering,Madurai,Tamil Nadu,43.11,64,Engineering,2020
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,42.17,65,Engineering,2020
IR-E-U-0795,Indian Institute of Information Technology Guwahati,Guwahati,Assam,41.92,66,Engineering,2020
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,41.58,67,Engineering,2020
IR-E-U-0080,Punjab Engineering College (Deemed To Be University),Chandigarh,Chandigarh,41.43,68,Engineering,2020
IR-E-C-24004,College of Engineering(A),Visakhapatnam,Andhra Pradesh,41.36,69,Engineering,2020
IR-E-C-1269,R. V. College of Engineering,Bengaluru,Karnataka,41.02,70,Engineering,2020
IR-E-C-33641,Veermata Jijabai Technological Institute,Mumbai,Maharashtra,40.58,71,Engineering,2020
IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,40.44,72,Engineering,2020
IR-E-C-1262,B.M.S. College of Engineering,Bengaluru,Karnataka,40.35,73,Engineering,2020
IR-E-C-45375,Indian Institute of Food Processing Technology (IIFPT),Thanjavur,Tamil Nadu,40.24,74,Engineering,2020
IR-E-U-0493,National Institute of Technology Agartala,Agratala,Tripura,39.98,75,Engineering,2020
IR-E-C-6379,Netaji Subhas University of Technology (NSUT),South West,Delhi,39.97,76,Engineering,2020
IR-E-U-0620,National Institute of Technology Goa,Ponda,Goa,39.93,77,Engineering,2020
IR-E-U-0201,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir,39.68,78,Engineering,2020
IR-E-U-0207,National Institute of Technology Jamshedpur,Jamshedpur,Jharkhand,39.44,79,Engineering,2020
IR-E-U-0460,Karunya Institute of Technology and Sciences,Coimbatore,Tamil Nadu,39.4,80,Engineering,2020
IR-E-U-0286,Indian Institute of Information Technology Design & Manufacturing Jabalpur,Jabalpur,Madhya Pradesh,39.29,81,Engineering,2020
IR-E-C-36926,Kumaraguru College of Technology,Coimbatore,Tamil Nadu,39.24,82,Engineering,2020
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,38.83,83,Engineering,2020
IR-E-U-0747,Chandigarh University,Mohali,Punjab,38.82,84,Engineering,2020
IR-E-C-43708,College of Engineering Trivandrum,Thiruvananthapuram,Kerala,38.68,85,Engineering,2020
IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,38.61,86,Engineering,2020
IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,38.44,87,Engineering,2020
IR-E-C-27616,University College of Engineering,Hyderabad,Telangana,38.43,88,Engineering,2020
IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,38.32,89,Engineering,2020
IR-E-C-36969,Coimbatore Institute of Technology,Coimbatore,Tamil Nadu,38.24,90,Engineering,2020
IR-E-C-1297,Siddaganga Institute of Technology,Tumkur,Karnataka,38.23,91,Engineering,2020
IR-E-U-0072,National Institute of Technology Patna,Patna,Bihar,38.21,92,Engineering,2020
IR-E-C-30045,C.V. Raman Global University,Bhubaneswar,Odisha,37.94,93,Engineering,2020
IR-E-U-0733,PES University,Bengaluru,Karnataka,37.94,93,Engineering,2020
IR-E-U-0489,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu,37.86,95,Engineering,2020
IR-E-U-0522,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,37.8,96,Engineering,2020
IR-E-C-18154,University College of Engineering,Kakinada,Andhra Pradesh,37.77,97,Engineering,2020
IR-E-U-0189,National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh,37.73,98,Engineering,2020
IR-E-C-35417,Bharati Vidyapeeth Deemed University College of Engineering,Pune,Maharashtra,37.71,99,Engineering,2020
IR-E-U-0267,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Madhya Pradesh,37.6,100,Engineering,2020
IR-E-C-27058,Mepco Schlenk Engineering College,Sivakasi,Tamil Nadu,37.52,101,Engineering,2020
IR-E-U-0507,Dayalbagh Educational Institute,Agra,Uttar Pradesh,37.51,102,Engineering,2020
IR-E-U-0516,Indian Institute of Information Technology Allahabad,Prayagraj (Allahabad),Uttar Pradesh,37.41,103,Engineering,2020
IR-E-C-36975,Government College of Technology,Coimbatore,Tamil Nadu,37.1,104,Engineering,2020
IR-E-U-0382,Punjab Technical University,Kapurthala,Punjab,37.1,104,Engineering,2020
IR-E-C-16626,Rajalakshmi Engineering College,Chennai,Tamil Nadu,37.01,106,Engineering,2020
IR-E-U-0454,Hindustan Institute of Technology and Science (HITS),Chennai,Tamil Nadu,36.98,107,Engineering,2020
IR-E-C-16547,Sri Sairam Engineering College,Kancheepuram,Tamil Nadu,36.91,108,Engineering,2020
IR-E-C-42054,Army Institute of Technology,Pune,Maharashtra,36.85,109,Engineering,2020
IR-E-U-0163,The Northcap University,Gurgaon,Haryana,36.84,110,Engineering,2020
IR-E-U-0130,Dhirubhai Ambani Institute of Information and Communication Technology,Gandhinagar,Gujarat,36.8,111,Engineering,2020
IR-E-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,36.72,112,Engineering,2020
IR-E-C-18886,Shri Ramdeobaba College of Engineering and Management,Nagpur,Maharashtra,36.62,113,Engineering,2020
IR-E-C-1371,New Horizon College of Engineering,Bengaluru,Karnataka,36.6,114,Engineering,2020
IR-E-U-0186,Jaypee University of Information Technology,Solan,Himachal Pradesh,36.55,115,Engineering,2020
IR-E-U-0143,Maharaja Sayajirao University of Baroda,Vadodara,Gujarat,36.54,116,Engineering,2020
IR-E-U-0223,Jain University,Bengluru,Karnataka,36.49,117,Engineering,2020
IR-E-U-0043,"Vignan's Foundation for Science, Technology & Research",Guntur,Andhra Pradesh,36.28,118,Engineering,2020
IR-E-U-0367,Veer Surendra Sai University of Technology,Burla,Odisha,36.13,119,Engineering,2020
IR-E-U-0175,YMCA University of Science and Technology,Faridabad,Haryana,35.91,120,Engineering,2020
IR-E-S-8898,"National Institute of Food Technology, Enterprenurship & Management",Sonipat,Haryana,35.65,121,Engineering,2020
IR-E-C-6581,Pondicherry Engineering College,Puducherry,Pondicherry,35.49,122,Engineering,2020
IR-E-U-0445,B. S. Abdur Rahman Crescent Institute of Science and Technology,Chennai,Tamil Nadu,35.41,123,Engineering,2020
IR-E-C-25622,Chaitanya Bharathi Institute of Technology,Hyderabad,Telangana,35.32,124,Engineering,2020
IR-E-C-33773,Bharatiya Vidya Bhavan`s Sardar Patel Institute of Technology,Mumbai,Maharashtra,35.27,125,Engineering,2020
IR-E-C-1413,Dayananda Sagar College of Engineering,Bengaluru,Karnataka,35.11,126,Engineering,2020
IR-E-C-19667,Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology,Hyderabad,Telangana,34.99,127,Engineering,2020
IR-E-C-1352,Nitte Meenakshi Institute of Technology,Bengaluru,Karnataka,34.97,128,Engineering,2020
IR-E-U-0774,DIT University,Dehradun,Uttarakhand,34.93,129,Engineering,2020
IR-E-U-0621,National Institute of Technology Puducherry,Karaikal,Pondicherry,34.87,130,Engineering,2020
