institute_id,institute_name,city,state,score,rank,ranking_category,nirf_year
IR17-ENGG-1-26228,C.V. Raman College of Engineering,Bhubneshwar,Odisha,36.82,92,Engineering,2017
IR17-ENGG-2-10284,College of Engineering Trivandrum,Thiruvananthapuram,Kerala,36.8,93,Engineering,2017
IR17-ENGG-2-10476,"Maharashtra Institute of Technology, Pune",Pune,Maharashtra,36.75,94,Engineering,2017
IR17-ENGG-1-12784,BMS Institute of Technology & Management,Bengaluru,Karnataka,36.67,95,Engineering,2017
IR17-ENGG-2-12411,Sri Sai Ram Engineering College,Chennai,Tamil Nadu,36.64,96,Engineering,2017
IR17-ENGG-2-12581,ST. Joseph's College of Engineering,Chennai,Tamil Nadu,36.51,97,Engineering,2017
IR17-ENGG-2-1-31,Andhra University,Visakhapatnam,Andhra Pradesh,36.42,98,Engineering,2017
IR17-ENGG-2-1-2810997882,K.S.Rangasamy College of Technology,Tiruchengode,Tamil Nadu,36.4,99,Engineering,2017
IR17-ENGG-2-1-365,National Institute of Technology Meghalaya,Shillong,Meghalaya,36.21,100,Engineering,2017
IR17-MGMT-1-18698,Indian Institute of Management Ahmedabad,Ahmedabad,Gujarat,78.96,1,Management,2017
IR17-MGMT-1-1-217,Indian Institute of Management Bangalore,Bengaluru,Karnataka,78.82,2,Management,2017
IR17-MGMT-1-18700,Indian Institute of Management Calcutta,Kolkata,West Bengal,76.6,3,Management,2017
IR17-MGMT-1-18704,Indian Institute of Management Lucknow,Lucknow,Uttar Pradesh,71.58,4,Management,2017
IR17-MGMT-1-18703,Indian Institute of Management Kozhikode,Kozhikode,Kerala,65.41,5,Management,2017
IR17-MGMT-2-1-79,Indian Institute of Technology Delhi,New Delhi,Delhi,64.51,6,Management,2017
IR17-MGMT-2-18630,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,63.12,7,Management,2017
IR17-MGMT-2-18677,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,62.46,8,Management,2017
IR17-MGMT-1-15637,Xavier Labour Relations Institute (XLRI),Jamshedpur,Jharkhand,61.08,9,Management,2017
IR17-MGMT-1-1-231,Indian Institute of Management Indore,Indore,Madhya Pradesh,59.59,10,Management,2017
IR17-MGMT-2-18248,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,57.19,11,Management,2017
IR17-MGMT-2-1-NEW5,"National Institute of Industrial Engineering, Mumbai",Mumbai,Maharashtra,55.74,12,Management,2017
IR17-MGMT-1-1-18708,Indian Institute of Management Tiruchirappalli,Tiruchirappalli,Tamil Nadu,55.46,13,Management,2017
IR17-MGMT-1-1-348,Indian Institute of Management Raipur,Raipur,Chhattisgarh,54.8,14,Management,2017
IR17-MGMT-1-18709,Indian Institute of Management Udaipur,Udaipur,Rajasthan,53.77,15,Management,2017
IR17-MGMT-1-16147,Management Development Institute,Gurgaon,Haryana,53.12,16,Management,2017
IR17-MGMT-2-18572,Vellore Institute of Technology,Vellore,Tamil Nadu,51.83,17,Management,2017
IR17-MGMT-1-1-2809233566,S. P. Jain Institute of Management & Research,Mumbai,Maharashtra,51.42,18,Management,2017
IR17-MGMT-1-1-350,Indian Institute of Management Rohtak,Rohtak,Haryana,51.16,19,Management,2017
IR17-MGMT-1-1-347,Indian Institute of Management Kashipur,Kashipur,Uttarakhand,51.07,20,Management,2017
IR17-MGMT-1-18710,Rajiv Gandhi Indian Institute of Management,Shillong,Meghalaya,50.44,21,Management,2017
IR17-MGMT-2-1-336,Kalinga Institute of Industrial Technology,Bhubneshwar,Odisha,50.43,22,Management,2017
IR17-MGMT-2-18292,Anna University,Chennai,Tamil Nadu,49.81,23,Management,2017
IR17-MGMT-1-1-2812245434,"Institute of Management Technology, Ghaziabad",Ghaziabad,Uttar Pradesh,48.77,24,Management,2017
IR17-MGMT-1-1-349,Indian Institute of Management Ranchi,Ranchi,Jharkhand,48.7,25,Management,2017
IR17-MGMT-1-2811179135,PSG College of Technology,Coimbatore,Tamil Nadu,48.32,26,Management,2017
IR17-MGMT-1-1-2813919609,International Management Institute,New Delhi,Delhi,48.23,27,Management,2017
IR17-MGMT-2-18500,Banaras Hindu University,Varanasi,Uttar Pradesh,47.96,28,Management,2017
IR17-MGMT-1-1-2813047178,Institute of Rural Management Anand,Anand,Gujarat,47.83,29,Management,2017
IR17-MGMT-1-18239,Indian Institute of Foreign Trade,New Delhi,Delhi,46.79,30,Management,2017
IR17-MGMT-2-18406,Nirma University,Ahmedabad,Gujarat,45.81,31,Management,2017
IR17-MGMT-1-1-2811797143,Indian Institute of Forest Management,Bhopal,Madhya Pradesh,44.96,32,Management,2017
IR17-MGMT-2-18584,Xavier University,Bhuabaneswar,Odisha,44.85,33,Management,2017
IR17-MGMT-2-18385,Narsee Monjee Institute of Management Studies -Mumbai,Mumbai,Maharashtra,44.81,34,Management,2017
IR17-MGMT-2-12969,Guru Gobind Singh Indraprastha University,Dwarka,Delhi,44.51,35,Management,2017
IR17-MGMT-1-1-2814097839,Fore School of Management,New Delhi,Delhi,44.51,35,Management,2017
IR17-MGMT-1-15450,Goa Institute of Management,"Poriem, Sattari",Goa,44.06,37,Management,2017
IR17-MGMT-1-16716,Institute for Financial Management and Research,Satyavedu,Andhra Pradesh,43.6,38,Management,2017
IR17-MGMT-2-10563,Tezpur University,Tezpur,Assam,43.29,39,Management,2017
IR17-MGMT-1-15764,Bharati Vidyapeeth?s Institute of Management and Entrepreneurship Development,Pune,Maharashtra,42.85,40,Management,2017
IR17-MGMT-1-1-2809771998,K.J. Somaiya Institute of Management Studies & Reserach,Mumbai,Maharashtra,42.17,41,Management,2017
IR17-MGMT-2-1-2811092269,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,42.08,42,Management,2017
IR17-MGMT-1-1-2812648366,"Jaipuria Institute of Management, Noida",Noida,Uttar Pradesh,41.92,43,Management,2017
IR17-MGMT-2-18477,Shanmugha Arts Science Technology & Research Academy (SASTRA),Thanjavur,Tamil Nadu,41.9,44,Management,2017
IR17-MGMT-1-1-2812588086,Birla Institute of Management Technology,Greater Noida,Uttar Pradesh,41.76,45,Management,2017
IR17-MGMT-1-14004,Prin. L.N. Welingkar Institute of Management Development & Research,Mumbai,Maharashtra,41.27,46,Management,2017
IR17-MGMT-1-15717,MIT School of Telecom Management,Pune,Maharashtra,40.94,47,Management,2017
IR17-MGMT-2-18625,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Madhya Pradesh,40.51,48,Management,2017
IR17-MGMT-1-2811862299,"International Management Institute, Kolkata",Kolkata,West Bengal,40.4,49,Management,2017
IR17-MGMT-1-1-2811763720,Xavier Institute of Management & Entrepreneurship,Bengaluru,Karnataka,40.07,50,Management,2017
IR17-PHRM-2-17784,Jamia Hamdard,New Delhi,Delhi,73.64,1,Pharmacy,2017
IR17-PHRM-1-1-NIP-1,"National Institute of Pharmaceutical Education and Research, Mohali",S.A.S. Nagar (Mohali),Punjab,73.18,2,Pharmacy,2017
IR17-PHRM-2-18023,University Institute of Pharmaceutical Sciences,Chandigarh,Chandigarh,69.59,3,Pharmacy,2017
IR17-PHRM-2-18261,Institute of Chemical Technology,Mumbai,Maharashtra,65.67,4,Pharmacy,2017
IR17-PHRM-2-18693,"National Institute of Pharmaceutical Education and Research, Hyderabad",Hyderabad,Telangana,65.14,5,Pharmacy,2017
IR17-PHRM-2-18599,Birla Institute of Technology & Science -Pilani,Pilani,Rajasthan,64.79,6,Pharmacy,2017
IR17-PHRM-1-1-2812279307,Manipal College of Pharmaceutical Sciences,Manipal,Karnataka,59.64,7,Pharmacy,2017
IR17-PHRM-1-1-2816342749,"Poona College of Pharmacy, Erandwane, Pune",Pune,Maharashtra,54.69,8,Pharmacy,2017
IR17-PHRM-2-1-596,S.R.M Institute of Science and Technology,Chennai,Tamil Nadu,54.28,9,Pharmacy,2017
IR17-PHRM-1-17445,JSS College of Pharmacy,Mysore,Karnataka,52.83,10,Pharmacy,2017
IR17-PHRM-1-22,Dr. Harisingh Gour Vishwavidyalaya-Sagar,Sagar,Madhya Pradesh,51.13,11,Pharmacy,2017
IR17-PHRM-2-1-2811781771,Birla Institute of Technology,Ranchi,Jharkhand,51.09,12,Pharmacy,2017
IR17-PHRM-2-1-33,Annamalai University,Annamalainagar,Tamil Nadu,50.91,13,Pharmacy,2017
IR17-PHRM-1-17860,Delhi Institute of Pharmaceutical Sciences and Research,New Delhi,Delhi,48.44,14,Pharmacy,2017
IR17-PHRM-1-1-2809301801,Bombay College of Pharmacy,Mumbai,Maharashtra,47.87,15,Pharmacy,2017
IR17-PHRM-2-18406,Nirma University,Ahmedabad,Gujarat,47.57,16,Pharmacy,2017
IR17-PHRM-1-17497,JSS College of Pharmacy,Ootacamund,Tamil Nadu,47.13,17,Pharmacy,2017
IR17-PHRM-2-1-31,Andhra University,Visakhapatnam,Andhra Pradesh,46.25,18,Pharmacy,2017
IR17-PHRM-2-1-661,Sri Ramachandra University,Chennai,Tamil Nadu,45.97,19,Pharmacy,2017
IR17-PHRM-2-18508,Banasthali Vidyapith,Banasthali,Rajasthan,45.76,20,Pharmacy,2017
IR17-PHRM-1-17804,I.S. F. College of Pharmacy,Moga,Punjab,45.13,21,Pharmacy,2017
IR17-PHRM-1-17138,"Department of Pharmaceutical Sciences, Dibrugarh University",Dibrugarh,Assam,45.12,22,Pharmacy,2017
IR17-PHRM-1-17207,L. M. College of Pharmacy,Ahmedabad,Gujarat,44.4,23,Pharmacy,2017
IR17-PHRM-1-17689,Y. B. Chavan College of Pharmacy,Aurangabad,Maharashtra,41.85,24,Pharmacy,2017
IR17-PHRM-2-18265,Integral University,Lucknow,Uttar Pradesh,41.57,25,Pharmacy,2017
IR17-PHRM-1-18020,Acharya Nagarjuna University College of Pharmaceutical Sciences,Guntur,Andhra Pradesh,41.5,26,Pharmacy,2017
IR17-PHRM-1-1-2811891107,N.G.S.M.Institute of Pharmaceutical Sciences,Mangalore,Karnataka,40.63,27,Pharmacy,2017
IR17-PHRM-1-17868,"Department of Pharmaceutical Sciences, Maharshi Dayanand University, Rohtak.",Rohtak,Haryana,40.53,28,Pharmacy,2017
IR17-PHRM-1-17747,Prin.K.M.Kundnani College of Pharmacy,Mumbai,Maharashtra,40.37,29,Pharmacy,2017
IR17-PHRM-1-1-2809439609,Goa College of Pharmacy,Panaji,Goa,40.01,30,Pharmacy,2017
IR17-PHRM-2-1-155,Devi Ahilya Vishwavidyalaya,Indore,Madhya Pradesh,39.2,31,Pharmacy,2017
IR17-PHRM-1-17659,"Sanjivani College of Pharmaceutical Education and Research, Kopargaon",Kopargaon,Maharashtra,38.44,32,Pharmacy,2017
IR17-PHRM-1-17136,"College of Pharmacy, Madras Medical College",Chennai,Tamil Nadu,38.34,33,Pharmacy,2017
IR17-PHRM-1-17848,Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee,Maharashtra,38.2,34,Pharmacy,2017
IR17-PHRM-2-18215,Guru Ghasidas Vishwavidyalaya,Bilaspur,Chhattisgarh,38.1,35,Pharmacy,2017
IR17-PHRM-1-1-2809406046,"Bharati Vidyapeeth College of Pharmacy, Kolhapur",Kolhapur,Maharashtra,37.67,36,Pharmacy,2017
IR17-PHRM-2-1-N002,KLE Academy of Higher Education and Research,Belagavi,Karnataka,37.61,37,Pharmacy,2017
IR17-PHRM-1-1-2809276349,R. C. Patel Institute of Pharmaceutical Education & Research,Shirpur,Maharashtra,37.53,38,Pharmacy,2017
IR17-PHRM-2-1-629,Shoolini University of Biotechnology and Management Sciences-Solan,Solan,Himachal Pradesh,37.45,39,Pharmacy,2017
IR17-PHRM-1-22444,Padmashree Dr D Y Patil Institute of Pharmaceutical Sciences and Research,Pune,Maharashtra,37.42,40,Pharmacy,2017
IR17-PHRM-1-17165,P. E. Society's Modern College of Pharmacy,Pune,Maharashtra,37.06,41,Pharmacy,2017
IR17-PHRM-1-17092,SVKM's Dr. Bhanuben Nanavati College of Pharmacy,Mumbai,Maharashtra,36.93,42,Pharmacy,2017
IR17-PHRM-2-18385,Narsee Monjee Institute of Management Studies -Mumbai,Mumbai,Maharashtra,36.64,43,Pharmacy,2017
IR17-PHRM-2-1-216,Guru Jambeshwar University of Science and Technology,Hissar,Haryana,36.59,44,Pharmacy,2017
IR17-PHRM-1-17169,Institute of Pharmaceutical Education and Research,Wardha,Maharashtra,36.28,45,Pharmacy,2017
IR17-PHRM-1-17491,PSG College of Pharmacy,Coimbatore,Tamil Nadu,36.21,46,Pharmacy,2017
IR17-PHRM-1-23151,MVP Samaj's College of Pharmacy,Nashik,Maharashtra,36.11,47,Pharmacy,2017
IR17-PHRM-1-1-2813272662,Chalapathi Institute of Pharmaceutical Sciences,Guntur,Andhra Pradesh,36.1,48,Pharmacy,2017
IR17-PHRM-1-1-2815712186,Gurunanak College of Pharmacy,Nagpur,Maharashtra,35.99,49,Pharmacy,2017
IR17-PHRM-1-17746,AISSMS College of Pharmacy,Pune,Maharashtra,35.7,50,Pharmacy,2017
