institute_id,institute_name,city,state,score,rank,ranking_category,nirf_year
IR-1-C-C-C-11691,Rajagiri College of Social Sciences,,,77.06,43,College,2018
IR-1-C-C-C-36513,Thiagarajar College,,,61.85,44,College,2018
IR-1-C-C-C-43738,T. K. M. College of Arts and Science,,,57.11,45,College,2018
IR-1-C-C-C-11831,S. B. College,,,69.89,46,College,2018
IR-1-C-C-C-36579,Ayya Nadar Janaki Ammal College,,,63.84,47,College,2018
IR-1-C-C-C-16178,P. D. Patel Institute of Applied Sciences,,,67.55,48,College,2018
IR-1-C-C-C-43964,Madras School of Social Work,,,69.13,49,College,2018
IR-1-C-C-C-6420,Jesus & Mary College,,,63.93,50,College,2018
IR-1-C-C-C-36502,Virudhunagar Hindu Nadars Senthikumara Nadar College,,,63.77,51,College,2018
IR-1-C-C-C-6365,Indraprastha College for Women,,,64.89,52,College,2018
IR-1-C-C-C-6426,Shaheed Rajguru College of Applied Sciences for Women,,,64.11,53,College,2018
IR-1-C-C-C-41173,St. Xavier`s College,,,66.82,54,College,2018
IR-1-C-C-C-20830,St. Joseph`s College of Commerce,,,57.07,55,College,2018
IR-1-C-C-C-25376,Andhra Loyola College,,,60.02,56,College,2018
IR-1-C-C-C-41068,Vellalar College for Women,,,63.67,57,College,2018
IR-1-C-C-C-36575,Sri Meenakshi Government College for Women,,,68.88,58,College,2018
IR-2-C-OC-C-6366,Shivaji College,,,71.92,59,College,2018
IR-1-C-C-C-20872,St. Josephs Arts & Science College,,,60.82,60,College,2018
IR-2-C-OC-C-6357,Shyam Lal College,,,63.41,61,College,2018
IR-1-C-C-C-35416,Rajiv Gandhi Institute of Information Technology and Biotechnology,,,66.83,62,College,2018
IR-1-C-C-C-8213,Christ College,,,66.08,63,College,2018
IR-1-C-C-C-41126,Sri Krishna Arts and Science College,,,56.69,64,College,2018
IR-1-C-C-C-36529,Fatima College,,,62.0,65,College,2018
IR-2-C-OC-C-5855,St. Xavier`s College,,,49.04,65,College,2018
IR-1-C-C-C-41106,Kongunadu Arts & Science College,,,58.85,67,College,2018
IR-1-C-C-C-29312,Govt. Post-Graduate College for Girls,,,59.15,68,College,2018
IR-1-C-C-C-11557,Kuriakose Gregorios College,,,64.08,69,College,2018
IR-1-C-C-C-41184,Women`s Christian College,,,69.85,70,College,2018
IR-1-C-C-C-41110,Government Arts College,,,65.09,71,College,2018
IR-1-C-C-C-41096,CMS College of Science and Commerce,,,59.08,72,College,2018
IR-1-C-C-C-6397,College of Vocational Studies,,,59.09,73,College,2018
IR-1-C-C-C-35878,National College,,,63.83,74,College,2018
IR-2-C-OC-C-33555,St. Xavier`s College,,,51.56,74,College,2018
IR-1-C-C-C-11582,St. Teresa`s College,,,56.79,76,College,2018
IR-1-C-C-N-6,Queen Mary`s College,,,68.04,77,College,2018
IR-1-C-C-C-8008,Vimala College,,,63.94,77,College,2018
IR-1-C-C-C-8169,St. Thomas College,,,65.64,79,College,2018
IR-1-C-C-C-22466,Lakshmi Bai College,,,62.66,80,College,2018
IR-1-C-C-C-36578,Lady Doak College,,,57.85,81,College,2018
IR-1-C-C-I-1373,Goswami Ganesh Dutta Sanatan Dharma College,,,48.3,82,College,2018
IR-1-C-C-C-35832,Jamal Mohamed College,,,58.23,83,College,2018
IR-2-C-OC-C-11833,Marian College,,,64.74,84,College,2018
IR-1-C-C-C-36487,V. V. Vanniaperumal College for Women,,,62.76,85,College,2018
IR-1-C-C-C-6391,Maitreyi College,,,59.67,86,College,2018
IR-1-C-C-C-43783,Nirmalagiri College,,,60.92,87,College,2018
IR-1-C-C-C-43760,Mahatma Gandhi College,,,71.42,88,College,2018
IR-1-C-C-C-41104,Kongu Arts & Science College,,,48.94,89,College,2018
IR-1-C-C-C-36547,The American College,,,63.95,90,College,2018
IR-1-C-C-C-41054,Dr. N. G. P. Arts and Science College,,,58.81,91,College,2018
IR-1-C-C-C-43711,Bishop Moore College,,,59.11,92,College,2018
IR-1-C-C-C-41434,Bharati Vidyapeeth`s College of Fine Arts,,,63.82,93,College,2018
IR-1-C-C-C-16897,St. Aloysius College,,,52.93,94,College,2018
IR-1-C-C-C-43911,Anna Adarsh College for Women,,,59.24,95,College,2018
IR-1-C-C-C-9562,Mahendra Arts & Science College,,,50.3,96,College,2018
IR-1-C-C-C-8106,St. Joseph's College,,,61.33,97,College,2018
IR-1-C-C-C-41134,Rathinam College of Arts and Science,,,52.95,98,College,2018
IR-1-C-C-C-6401,Shaheed Bhagat Singh College (Evening),,,64.4,99,College,2018
IR-2-C-OC-C-6381,Keshav Mahavidyalya,,,69.09,100,College,2018
IR-2-E-OE-U-0456,Indian Institute of Technology Madras,,,93.83,1,Engineering,2018
IR-3-E-OEM-U-0306,Indian Institute of Technology Bombay,,,89.61,2,Engineering,2018
IR-3-E-OEM-I-1074,Indian Institute of Technology Delhi,,,80.83,3,Engineering,2018
IR-5-E-OEMAL-U-0573,Indian Institute of Technology Kharagpur,,,73.73,4,Engineering,2018
IR-3-E-OEM-I-1075,Indian Institute of Technology Kanpur,,,78.51,5,Engineering,2018
IR-4-E-OEMA-U-0560,Indian Institute of Technology Roorkee,,,72.8,6,Engineering,2018
IR-2-E-OE-U-0053,Indian Institute of Technology Guwahati,,,86.29,7,Engineering,2018
IR-4-E-OEMA-U-0439,Anna University,,,64.6,8,Engineering,2018
IR-2-E-OE-U-0013,Indian Institute of Technology Hyderabad,,,80.63,9,Engineering,2018
IR-3-E-OEP-U-0308,Institute of Chemical Technology,,,70.22,10,Engineering,2018
IR-2-E-OE-U-0467,National Institute of Technology Tiruchirappalli,,,66.49,11,Engineering,2018
IR-2-E-OE-U-0575,Jadavpur University,,,58.26,12,Engineering,2018
IR-2-E-OE-U-0205,Indian Institute of Technology (Indian School of Mines) Dhanbad,,,64.7,13,Engineering,2018
IR-2-E-OE-U-0273,Indian Institute of Technology Indore,,,81.42,14,Engineering,2018
IR-2-E-OE-U-0357,National Institute of Technology Rourkela,,,61.82,15,Engineering,2018
IR-3-E-OEM-U-0490,Vellore Institute of Technology,,,54.64,16,Engineering,2018
IR-3-E-OEP-U-0391,Birla Institute of Technology & Science,,,68.55,17,Engineering,2018
IR-2-E-OE-U-0355,Indian Institute of Technology Bhubaneswar,,,81.45,18,Engineering,2018
IR-1-E-E-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,,,64.43,19,Engineering,2018
IR-2-E-EM-I-1480,Thapar Institute of Engineering and Technology,,,69.77,20,Engineering,2018
IR-2-E-OE-U-0237,National Institute of Technology Surathkal,,,60.34,21,Engineering,2018
IR-2-E-OE-U-0378,Indian Institute of Technology Ropar,,,77.84,22,Engineering,2018
IR-2-E-OE-U-0255,Indian Institute of Space Science and Technology,,,78.87,23,Engineering,2018
IR-2-E-OE-U-0064,Indian Institute of Technology Patna,,,74.43,24,Engineering,2018
IR-2-E-OE-U-0025,National Institute of Technology Warangal,,,67.25,25,Engineering,2018
IR-5-E-OEMAP-U-0202,Birla Institute of Technology,,,71.22,26,Engineering,2018
IR-2-E-OE-U-0139,Indian Institute of Technology Gandhinagar,,,74.18,27,Engineering,2018
IR-3-E-OEM-C-37013,PSG College of Technology,,,69.82,29,Engineering,2018
IR-1-E-E-U-0334,Visvesvaraya National Institute of Technology,,,63.78,31,Engineering,2018
IR-5-E-OEMAL-U-0108,Jamia Millia Islamia,,,57.41,32,Engineering,2018
IR-4-E-OEML-U-0476,Shanmugha Arts Science Technology & Research Academy,,,61.27,33,Engineering,2018
IR-6-E-OEMALP-U-0497,Amity University,,,67.99,34,Engineering,2018
IR-7-E-OEMALDC-U-0496,Aligarh Muslim University,,,70.21,35,Engineering,2018
IR-1-E-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,,,69.98,36,Engineering,2018
IR-4-E-OEMA-U-0474,Sathyabama Institute of Science and Technology,,,56.33,37,Engineering,2018
IR-1-E-E-U-0014,International Institute of Information Technology,,,49.08,38,Engineering,2018
IR-1-E-E-C-7252,Manipal Institute of Technology,,,68.57,39,Engineering,2018
IR-3-E-OEA-C-26794,Thiagarajar College of Engineering,,,62.34,39,Engineering,2018
IR-2-E-OE-U-0098,Delhi Technological University,,,54.83,41,Engineering,2018
IR-1-E-E-U-0017,Jawaharlal Nehru Technological University,,,72.7,42,Engineering,2018
IR-1-E-E-U-0172,National Institute of Technology Kurukshetra,,,59.2,43,Engineering,2018
IR-3-E-OEM-S-8931,National Institute of Industrial Engineering,,,79.15,44,Engineering,2018
IR-1-E-E-C-41593,College of Engineering,,,60.44,45,Engineering,2018
IR-5-E-OEMDP-U-0473,SRM Institute of Science and Technology,,,58.66,46,Engineering,2018
IR-2-E-OE-U-0577,National Institute of Technology Durgapur,,,52.84,47,Engineering,2018
IR-1-E-E-U-0530,Motilal Nehru National Institute of Technology,,,52.93,48,Engineering,2018
IR-2-E-EM-U-0020,Koneru Lakshmaiah Education Foundation University,,,70.42,49,Engineering,2018
IR-1-E-E-U-0263,National Institute of Technology Calicut,,,55.17,50,Engineering,2018
IR-5-E-OEMLD-U-0356,Kalinga Institute of Industrial Technology,,,58.23,51,Engineering,2018
IR-2-E-OE-U-0410,Malaviya National Institute of Technology,,,55.37,52,Engineering,2018
IR-1-E-E-C-6581,Pondicherry Engineering College,,,62.07,53,Engineering,2018
IR-1-E-E-U-0395,Indian Institute of Technology Jodhpur,,,67.83,54,Engineering,2018
IR-1-E-E-U-0284,Maulana Azad National Institute of Technology,,,56.88,55,Engineering,2018
IR-1-E-E-U-0221,International Institute of Information Technology Bangalore,,,58.67,56,Engineering,2018
IR-1-E-E-U-0055,National Institute of Technology Silchar,,,61.32,57,Engineering,2018
IR-1-E-E-C-1269,R. V. College of Engineering,,,66.43,58,Engineering,2018
IR-6-E-OEMLDP-U-0078,Panjab University,,,43.7,59,Engineering,2018
IR-1-E-E-C-1331,M. S. Ramaiah Institute of Technology,,,64.56,60,Engineering,2018
IR-1-E-E-U-0149,Sardar Vallabhbhai National Institute of Technology,,,52.57,61,Engineering,2018
IR-2-E-OE-C-36969,Coimbatore Institute of Technology,,,62.94,62,Engineering,2018
IR-1-E-E-U-0297,Defence Institute of Advanced Technology,,,70.99,63,Engineering,2018
IR-3-E-OEA-U-0189,National Institute of Technology Hamirpur,,,54.67,64,Engineering,2018
IR-1-E-E-C-24004,AU College of Engineering,,,64.07,65,Engineering,2018
IR-1-E-E-U-0105,Indraprastha Institute of Information Technology Delhi,,,47.47,66,Engineering,2018
IR-1-E-E-C-1262,B. M. S. College of Engineering,,,64.05,67,Engineering,2018
IR-1-E-E-C-37065,Kongu Engineering College,,,59.46,68,Engineering,2018
IR-2-E-OE-U-0507,Dayalbagh Educational Institute,,,63.33,69,Engineering,2018
IR-2-E-OE-U-0522,Jaypee Institute of Information Technology,,,48.0,70,Engineering,2018
IR-2-E-OE-U-0037,Sri Venkateswara University,,,48.87,71,Engineering,2018
IR-3-E-OEM-U-0460,Karunya Institute of Technology and Sciences,,,53.24,72,Engineering,2018
IR-1-E-E-U-0080,PEC University of Technology,,,50.81,73,Engineering,2018
IR-1-E-E-U-0374,Dr. B. R. Ambedkar National Institute of Technology,,,55.33,74,Engineering,2018
IR-3-E-EMA-C-43708,College of Engineering Trivandrum,,,54.94,75,Engineering,2018
IR-2-E-OE-C-36984,Bannari Amman Institute of Technology,,,58.36,76,Engineering,2018
IR-2-E-OE-U-0489,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,,,52.36,77,Engineering,2018
IR-1-E-E-C-1297,Siddaganga Institute of Technology,,,64.23,78,Engineering,2018
IR-4-E-OEMA-U-0445,B. S. Abdur Rahman Institute of Science and Technology,,,63.79,79,Engineering,2018
IR-1-E-E-C-27616,University College of Engineering,,,58.19,80,Engineering,2018
IR-1-E-E-U-0092,National Institute of Technology Raipur,,,53.28,81,Engineering,2018
IR-3-E-OEM-C-36926,Kumaraguru College of Technology,,,57.39,82,Engineering,2018
IR-1-E-E-C-41309,Bharati Vidyapeeth Deemed University College of Engineering,,,52.34,83,Engineering,2018
IR-2-E-OE-U-0186,Jaypee University of Information Technology,,,45.26,84,Engineering,2018
IR-5-E-OEMAL-U-0099,Guru Gobind Singh Indraprastha University,,,42.73,85,Engineering,2018
IR-2-E-OE-C-24163,Sagi Ramakrishnam Raju Engineering College,,,61.09,85,Engineering,2018
IR-3-E-OEM-U-0733,PES University,,,51.56,87,Engineering,2018
IR-1-E-E-C-42054,Army Institute of Technology,,,54.67,88,Engineering,2018
IR-1-E-E-C-30045,C. V. Raman College of Engineering,,,54.87,89,Engineering,2018
IR-1-E-E-U-0516,Indian Institute of Information Technology Allahabad,,,39.58,90,Engineering,2018
IR-1-E-E-U-0286,"Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design and Manufacturing (IIITDM) Jabalpur",,,41.04,91,Engineering,2018
IR-1-E-E-U-0493,National Institute of Technology Agartala,,,54.42,92,Engineering,2018
IR-1-E-E-C-36975,Government College of Technology,,,50.86,93,Engineering,2018
IR-4-E-OEMA-U-0201,Shri Mata Vaishno Devi University,,,65.02,94,Engineering,2018
IR-1-E-E-C-33641,Veermata Jijabai Technological Institute,,,49.39,95,Engineering,2018
IR-4-E-OEMA-U-0458,Kalasalingam Academy of Research and Higher Education,,,59.06,96,Engineering,2018
IR-2-E-EP-C-18154,University College of Engingeering,,,56.04,97,Engineering,2018
IR-2-E-OE-U-0619,National Institute of Technology Meghalaya,,,63.62,98,Engineering,2018
IR-1-E-E-C-1371,New Horizon College of Engineering,,,57.0,99,Engineering,2018
IR-1-E-E-C-1352,NITTE Meenakshi Institute of Technology,,,57.24,100,Engineering,2018
IR-1-L-L-U-0238,National Law School of India University,,,87.46,1,Law,2018
IR-1-L-L-U-0111,National Law University,,,93.31,2,Law,2018
IR-1-L-L-N-18,Nalsar University of Law,,,78.13,3,Law,2018
IR-5-L-OEMAL-U-0573,Indian Institute of Technology Kharagpur,,,74.73,4,Law,2018
IR-1-L-L-U-0414,National Law University Jodhpur,,,73.54,5,Law,2018
IR-5-L-OEMAL-U-0108,Jamia Millia Islamia,,,57.42,6,Law,2018
IR-1-L-L-U-0585,The West Bengal National University of Juridicial Sciences,,,64.96,7,Law,2018
IR-1-L-L-U-0511,"Dr. Ram Manohar Lohiya National Law University, Lucknow",,,66.47,8,Law,2018
IR-1-L-L-C-19328,Symbiosis Law School,,,52.24,9,Law,2018
IR-1-L-L-C-23907,Dr. B. R. Ambedkar College of Law,,,75.75,10,Law,2018
IR-1-M-M-S-8890,Indian Institute of Management Ahmedabad,,,90.82,1,Management,2018
IR-1-M-M-S-8903,Indian Institute of Management Bangalore,,,84.71,2,Management,2018
IR-1-M-M-S-8972,Indian Institute of Management Calcutta,,,90.68,3,Management,2018
IR-1-M-M-S-8959,Indian Institute of Management Lucknow,,,83.98,4,Management,2018
IR-3-M-OEM-U-0306,Indian Institute of Technology Bombay,,,66.85,5,Management,2018
IR-1-M-M-S-8909,Indian Institute of Management Kozhikode,,,81.02,6,Management,2018
IR-5-M-OEMAL-U-0573,Indian Institute of Technology Kharagpur,,,59.83,7,Management,2018
IR-3-M-OEM-I-1074,Indian Institute of Technology Delhi,,,57.83,8,Management,2018
IR-4-M-OEMA-U-0560,Indian Institute of Technology Roorkee,,,54.66,9,Management,2018
IR-1-M-M-S-132,Xavier Labour Relations Institute,,,86.06,10,Management,2018
IR-1-M-M-S-8918,Indian Institute of Management Indore,,,68.97,11,Management,2018
IR-1-M-M-I-1170,Management Development Institute,,,77.67,12,Management,2018
IR-2-M-OM-S-8942,Indian Institute of Management Udaipur,,,80.24,13,Management,2018
IR-3-M-OEM-S-8931,National Institute of Industrial Engineering,,,75.28,14,Management,2018
IR-1-M-M-S-8948,Indian Institute of Management Tiruchirappalli,,,75.65,15,Management,2018
IR-1-M-M-N-16,Great Lakes Institute of Management,,,82.19,16,Management,2018
IR-3-M-OEM-I-1075,Indian Institute of Technology Kanpur,,,72.68,17,Management,2018
IR-1-M-M-C-19343,Symbiosis Institute of Business Management,,,72.37,18,Management,2018
IR-1-M-M-I-1044,S. P. Jain Institute of Management & Research,,,68.5,19,Management,2018
IR-1-M-M-S-8967,Indian Institute of Management Kashipur,,,75.51,20,Management,2018
IR-1-M-M-S-8868,Indian Institute of Management Raipur,,,57.68,21,Management,2018
IR-2-M-OM-U-0012,ICFAI Foundation for Higher Education,,,66.42,22,Management,2018
IR-1-M-M-U-0102,Indian Institute of Foreign Trade,,,65.86,23,Management,2018
IR-6-M-OEMAPC-N-10,SVKM`s Narsee Monjee Institute of Management Studies,,,70.34,24,Management,2018
IR-1-M-M-I-1064,International Management Institute New Delhi,,,71.92,25,Management,2018
IR-1-M-M-S-8937,Rajiv Gandhi Indian Institute of Management,,,77.31,26,Management,2018
IR-1-M-M-S-8895,Indian Institute of Management Rohtak,,,53.21,27,Management,2018
IR-4-M-OEMA-U-0439,Anna University,,,48.6,28,Management,2018
IR-3-M-OEM-U-0490,Vellore Institute of Technology,,,53.73,29,Management,2018
IR-5-M-OEMLD-U-0356,Kalinga Institute of Industrial Technology,,,70.84,30,Management,2018
IR-1-M-M-S-394,Institute of Management Technology,,,58.38,31,Management,2018
IR-1-M-M-S-331,Loyola Institute of Business Administration,,,69.39,32,Management,2018
IR-3-M-OEM-C-37013,PSG College of Technology,,,59.62,33,Management,2018
IR-1-M-M-I-1238,Institute for Financial Management and Research,,,70.87,34,Management,2018
IR-5-M-OEMAL-U-0108,Jamia Millia Islamia,,,62.14,34,Management,2018
IR-2-M-OM-U-0715,Xavier University,,,59.11,36,Management,2018
IR-1-M-M-I-1066,Fore School of Management,,,72.01,37,Management,2018
IR-4-M-MAPC-U-0379,Lovely Professional University,,,61.13,38,Management,2018
IR-3-M-OMD-U-0500,Banaras Hindu University,,,65.9,39,Management,2018
IR-1-M-M-S-8904,Indian Institute of Management Ranchi,,,55.34,40,Management,2018
IR-1-M-M-I-1058,Indian Institute of Forest Management,,,71.38,41,Management,2018
IR-6-M-OEMLDP-U-0078,Panjab University,,,57.4,42,Management,2018
IR-1-M-M-S-92,Institute of Rural Management Anand,,,66.66,43,Management,2018
IR-5-M-OEMAP-U-0202,Birla Institute of Technology,,,58.86,44,Management,2018
IR-1-M-M-S-354,Birla Institute of Management Technology,,,60.08,45,Management,2018
IR-2-M-EM-U-0020,Koneru Lakshmaiah Education Foundation University,,,69.87,46,Management,2018
IR-2-M-OM-C-32873,Lal Bahadur Shastri Institute of Management,,,67.63,47,Management,2018
IR-6-M-OEMALP-U-0497,Amity University,,,62.2,48,Management,2018
IR-7-M-OEMALDC-U-0496,Aligarh Muslim University,,,59.39,49,Management,2018
IR-1-M-M-C-35429,Institute of Management and Entrepreneurship Development,,,66.16,50,Management,2018
IR-1-D-D-N-15,All India Institute of Medical Sciences New Delhi,,,94.85,1,Medical,2018
IR-1-D-D-U-0079,Post Graduate Institute of Medical Education and Research,,,82.52,2,Medical,2018
IR-1-D-D-C-45654,Christian Medical College,,,76.49,3,Medical,2018
IR-1-D-D-C-7242,Kasturba Medical College,,,68.55,4,Medical,2018
IR-1-D-D-U-0523,King George`s Medical University,,,76.68,5,Medical,2018
IR-1-D-D-U-0368,Jawaharlal Institute of Post Graduate Medical Education & Research,,,72.15,6,Medical,2018
IR-3-D-OMD-U-0500,Banaras Hindu University,,,71.25,7,Medical,2018
IR-1-D-D-U-0106,Institute of Liver and Biliary Sciences,,,84.95,8,Medical,2018
IR-7-D-OEMALDC-U-0496,Aligarh Muslim University,,,68.78,9,Medical,2018
IR-3-D-ODP-I-1486,Sri Ramachandra Medical College and Research Institute,,,72.2,10,Medical,2018
IR-5-D-OEMDP-U-0107,Jamia Hamdard,,,66.32,11,Medical,2018
IR-2-D-OD-C-40345,M. S. Ramaiah Medical College,,,75.67,12,Medical,2018
IR-1-D-D-C-32922,Vardhman Mahavir Medical College & Safdarjung Hospital,,,70.58,13,Medical,2018
IR-1-D-D-C-29255,Dayanand Medical College,,,80.43,14,Medical,2018
IR-3-D-ODP-I-1409,University College of Medical Sciences,,,66.48,15,Medical,2018
IR-1-D-D-C-7251,Kasturba Medical College,,,65.76,16,Medical,2018
IR-6-D-OEMLDP-U-0078,Panjab University,,,60.24,17,Medical,2018
IR-2-D-OD-I-1110,Dr. D. Y. Patil Vidyapeeth,,,70.62,18,Medical,2018
IR-2-D-OD-U-0363,Siksha `O` Anusandhan,,,73.53,19,Medical,2018
IR-5-D-OEMLD-U-0356,Kalinga Institute of Industrial Technology,,,68.03,20,Medical,2018
IR-1-D-D-C-45515,PSG Institute of Medical Sciences & Research,,,72.91,21,Medical,2018
IR-5-D-OEMDP-U-0473,SRM Institute of Science and Technology,,,66.64,22,Medical,2018
IR-1-D-D-C-47762,Mahatma Gandhi Medical College and Research Institute,,,67.93,23,Medical,2018
IR-6-D-OEMDPC-U-0443,Annamalai University,,,62.89,24,Medical,2018
IR-1-D-D-C-24503,Jawaharlal Nehru Medical College,,,67.5,25,Medical,2018
IR-1-O-O-U-0220,Indian Institute of Science,,,84.54,1,Overall,2018
IR-2-O-OE-U-0456,Indian Institute of Technology Madras,,,82.49,2,Overall,2018
IR-3-O-OEM-U-0306,Indian Institute of Technology Bombay,,,81.34,3,Overall,2018
IR-3-O-OEM-I-1074,Indian Institute of Technology Delhi,,,73.38,4,Overall,2018
IR-5-O-OEMAL-U-0573,Indian Institute of Technology Kharagpur,,,67.96,5,Overall,2018
IR-1-O-O-U-0109,Jawaharlal Nehru University,,,74.71,6,Overall,2018
IR-3-O-OEM-I-1075,Indian Institute of Technology Kanpur,,,71.71,7,Overall,2018
IR-4-O-OEMA-U-0560,Indian Institute of Technology Roorkee,,,65.88,8,Overall,2018
IR-3-O-OMD-U-0500,Banaras Hindu University,,,65.15,9,Overall,2018
IR-4-O-OEMA-U-0439,Anna University,,,57.31,10,Overall,2018
IR-1-O-O-U-0042,University of Hyderabad,,,74.36,11,Overall,2018
IR-2-O-OE-U-0053,Indian Institute of Technology Guwahati,,,79.25,12,Overall,2018
IR-2-O-OE-U-0575,Jadavpur University,,,57.08,13,Overall,2018
IR-1-O-O-U-0120,University of Delhi,,,52.52,14,Overall,2018
IR-1-O-O-U-0436,Amrita Vishwa Vidyapeetham,,,74.05,15,Overall,2018
IR-1-O-O-U-0323,Savitribai Phule Pune University,,,70.7,16,Overall,2018
IR-7-O-OEMALDC-U-0496,Aligarh Muslim University,,,70.28,17,Overall,2018
IR-1-O-O-U-0234,Manipal Academy of Higher Education,,,76.05,18,Overall,2018
IR-5-O-OEMAL-U-0108,Jamia Millia Islamia,,,72.33,19,Overall,2018
IR-1-O-C-U-0447,Bharathiar University,,,65.54,20,Overall,2018
IR-1-O-O-U-0570,Calcutta University,,,45.47,21,Overall,2018
IR-2-O-OE-U-0013,Indian Institute of Technology Hyderabad,,,71.72,22,Overall,2018
IR-1-O-D-U-0523,King George`s Medical University,,,83.08,23,Overall,2018
IR-3-O-OEM-U-0490,Vellore Institute of Technology,,,50.3,24,Overall,2018
IR-1-O-O-U-0572,Indian Institute of Science Education & Research Kolkata,,,70.87,25,Overall,2018
IR-3-O-OEP-U-0391,Birla Institute of Technology & Science,,,61.02,26,Overall,2018
IR-2-O-OE-U-0205,Indian Institute of Technology (Indian School of Mines) Dhanbad,,,54.46,27,Overall,2018
IR-1-O-E-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,,,57.85,28,Overall,2018
IR-1-O-O-I-1357,University of Madras,,,66.06,29,Overall,2018
IR-3-O-OEP-U-0308,Institute of Chemical Technology,,,53.82,30,Overall,2018
IR-2-O-OE-U-0467,National Institute of Technology Tiruchirappalli,,,57.09,31,Overall,2018
